,GDX,GDX,GDX,GDX,GDX,GDX,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,XLE,XLE,XLE,XLE,XLE,XLE,XLF,XLF,XLF,XLF,XLF,XLF,XLI,XLI,XLI,XLI,XLI,XLI,XLP,XLP,XLP,XLP,XLP,XLP,XLU,XLU,XLU,XLU,XLU,XLU,XLV,XLV,XLV,XLV,XLV,XLV
2017-08-03,0.39169877210186854,64.34498177234217,,,,69.34711779968558,0.6398776775084355,18.346775226690106,,,,61.8830674390332,0.6681001946667784,-37.42035899277325,,,,56.457550392392555,0.20028796981347172,94.36723284183441,,,,55.22211301294937,0.44373856287944385,-16.530301523170014,,,,53.74977748175511,0.34785082040466275,42.216660754510585,,,,58.20469302484233,0.3697775167288726,166.543731578944,,,,77.72298138052672,0.550010883799655,-81.28460821697131,,,,53.664617708006226
2017-08-04,0.3986185719298267,-40.12068955307559,,,,59.86761181012131,0.659797317059283,-133.35620559760144,,,,53.48427828894361,0.6488717257553932,-48.2741689730714,,,,58.34834302237029,0.2034308806554123,130.82003464973073,,,,60.290317803639105,0.43227206802439117,44.0777559051932,,,,56.02305468599421,0.34672184384622223,-21.340223012096864,,,,54.52829545020052,0.3755552558264085,122.98699277250698,,,,72.40721390341996,0.5533603269376443,-69.81893609110146,,,,51.1058410887171
2017-08-07,0.3865684360897149,-67.7747249357857,,,,57.208207842189154,0.6372785445565147,-140.41364320711168,,,,51.67580966972617,0.6416309104032335,-111.20812664326687,,,,52.50236956384089,0.1947165477434303,98.67430934853951,,,,58.60931752011833,0.4177090225769068,73.75354176689812,,,,56.023054685994225,0.35004216202277266,52.001390121689084,,,,61.65719998062475,0.36512822454140353,125.046572052401,,,,73.77541346558556,0.5354805884404101,-77.94889846795826,,,,53.36738307936047
2017-08-08,0.386327437906081,-78.75337578455219,,,,58.04451008919445,0.6355089469051756,-130.67911007226857,,,,51.881962380362104,0.6382597632478088,-106.46639692856327,,,,50.8560364676366,0.2014888664344416,94.88394701315573,,,,55.6837971926892,0.42049972421747894,63.99274410358394,,,,51.298505854544686,0.34126700795885234,34.390011465677944,,,,56.74967600987754,0.35969714517730356,127.34715608663642,,,,75.47034325175635,0.5346202808259534,-91.78656022685001,,,,48.14650626471666
2017-08-09,0.39020919612631594,8.651588636658504,,,,63.432002702715394,0.6400181419156106,-32.14042552236992,,,,57.53871800574385,0.6289842915232625,-90.09548808926225,,,,51.511108813797115,0.20196100167503597,28.586624783426238,,,,55.6837971926892,0.40873510524415835,40.014602377312755,,,,51.7163327490118,0.331246061745166,13.098402509578893,,,,58.28240706890598,0.36740864972770954,105.8336067332459,,,,69.32857944811197,0.5292299076841537,-100.29499065597085,,,,49.44253861936487
2017-08-10,0.39518247158088127,112.02559663174502,,,,69.26160712838735,0.6325842480357567,42.91753179676849,,,,61.79218051049511,0.641042358764952,-132.36246893302788,,,,44.21366659567495,0.2166177865982898,-89.45452190870125,,,,40.579713558493246,0.4389208352635112,-136.4172723088655,,,,36.895103682458654,0.32506156527635927,-63.21150173733297,,,,53.10364392773845,0.3697104643931084,81.30459402523627,,,,70.87818870837302,0.5570220282800543,-186.69077603400626,,,,38.150846315484415
2017-08-11,0.38406206583681407,124.63633677310183,,,,70.01241464766278,0.6284154971829299,63.130326652815945,,,,64.07205962212602,0.631009113693021,-164.84168022986418,,,,40.45678428182358,0.21988687320777986,-147.96314067637485,,,,38.10620145728163,0.4336710968218404,-137.03059921987665,,,,37.777913351115636,0.3249361164135734,-94.82197532603915,,,,53.87118469450349,0.37427761405699045,46.075430201632315,,,,64.29357685950899,0.5572466469168524,-169.1873624116606,,,,41.35595966741042
2017-08-14,0.3860530517895269,41.63366640412613,,,,62.4972690637906,0.6272791127718375,13.5556886418687,,,,56.99150348569126,0.6233687211261838,-145.2590102387183,,,,38.848535311037324,0.2306774709580468,-37.18816683313049,,,,49.399728330298856,0.4542456278939774,12.270715017904461,,,,50.90782775885345,0.3266917470685428,80.7404367402368,,,,58.77636555945498,0.36819367472262365,66.79676567221439,,,,67.44847476735694,0.5607368626560933,-73.2782195703866,,,,48.30631877956408
2017-08-15,0.38653319551590315,-47.587577402165316,,,,56.94329548988408,0.6228057839170725,-71.3123587980291,,,,51.78495572272492,0.6185088538785186,-145.09195590588374,,,,36.8555407864972,0.22971105486055374,9.846430124477337,,,,49.977980318156355,0.4420286250271944,5.571005572170247,,,,48.57542370838415,0.3258258276778435,182.70885056231342,,,,63.15239937552075,0.38683752993920895,92.3090609770997,,,,70.1931605963636,0.53905035412569,-42.648976537034216,,,,48.30631877956408
2017-08-16,0.40408591976373814,58.41232535354266,,,,63.644279161442896,0.6500975124144424,11.438002998517163,,,,58.313587580214524,0.6268458179990981,-144.71427568843413,,,,32.317602993131175,0.22881360036786844,-24.87064918108825,,,,48.486253504737434,0.4332955003791569,42.787982301804476,,,,51.60033770278852,0.31940465262650664,266.6896951510096,,,,65.80511334389271,0.3798560159288389,154.8562930265319,,,,72.054027918179,0.5248141661075214,-10.871552114752546,,,,51.096008837575354
2017-08-17,0.39643517580940385,96.46728247534232,,,,62.63491704765762,0.639892903439598,63.16399629019754,,,,58.77598647484413,0.6329109676922717,-159.2958858788934,,,,27.07876390601685,0.24090558177035362,-161.53820437871866,,,,37.9859667886939,0.48260911406294066,-165.48980356602803,,,,36.94438009042417,0.3327904498670088,93.93704269709981,,,,54.469769886913554,0.3824834548912243,114.07292462260295,,,,64.38076698820726,0.5601363351331281,-123.68159580562066,,,,40.50204953313303
2017-08-18,0.40985915126681377,91.63196185674363,,,,60.565895393729576,0.6475071739253158,78.90789627938199,,,,58.65918857699292,0.6396606166829863,-131.88172111139193,,,,31.25861087224311,0.2443786831844483,-158.11962319280576,,,,38.32066666153388,0.4879420864399519,-197.2093233453526,,,,34.546781407048336,0.32649563837620565,-42.86374626952186,,,,51.651926992398685,0.4013213224564015,129.64361182789267,,,,67.44424751613643,0.5581709892174644,-182.46487471829747,,,,37.46054614455012
2017-08-21,0.4065861090376549,108.90248044511125,,,,65.26170752971593,0.636119861008566,118.06529724479319,,,,62.72689746449712,0.6230221349071844,-125.22612988914805,,,,29.38606743136504,0.23855582847526483,-145.30573065331865,,,,36.823015241448275,0.47658060360926635,-161.56898468468464,,,,36.35888554385923,0.33438168285599806,-12.165184190810677,,,,54.99526858290618,0.393305252188655,161.47023544154362,,,,69.22583012104688,0.5596253926950298,-136.61189057704027,,,,42.019149384638645
2017-08-22,0.3932825725336923,83.46299142271872,,,,60.75131186381364,0.618709962376448,89.33352803525074,,,,57.913761214693125,0.6092479820731838,-91.65280699972685,,,,34.77718027505857,0.24025834873424917,-71.1379797241846,,,,45.64589836834146,0.49670005018618824,-52.284481957372776,,,,47.34748226902074,0.32547658203689883,39.072219923133666,,,,55.162252976784586,0.38282508075630023,146.078178628375,,,,70.27684547085539,0.5898372567480094,-4.850110310283759,,,,52.203913740477724
2017-08-23,0.38092928940019,83.70002231686709,0.31663359051257345,-0.009979181530669734,0.3266127720432432,62.88588526611628,0.6004932311660623,86.35538245132398,0.29234067722779145,0.03780640052849271,0.25453427669929873,60.2150924619091,0.6093075121566704,-64.90933669120106,-0.5738426252028574,-0.3075231864980555,-0.26631943870480196,38.12735855041818,0.23989996912457934,-64.1234068307605,-0.044848319084412225,-0.072447719771474,0.02759940068706178,43.698754198193974,0.5029836909234471,-84.6567511416793,-0.34930469940285036,-0.06855911532597897,-0.2807455840768714,41.009422831181155,0.3159598046823479,-28.756707972522307,0.16521926604097104,-0.06593334459269881,0.23115261063366985,51.84793195434294,0.37977432822993407,142.3136320739272,0.600941798118221,-0.01780881897711195,0.618750617095333,71.83095492828716,0.5890310726425911,-29.785308136149894,-0.33988329382674465,-0.011712655730227728,-0.3281706380965169,46.63248048768523
2017-08-24,0.37219555311527225,98.53478109846206,0.3220865107216291,-0.003621009057291291,0.3257075197789204,64.00208835965012,0.5883626077640881,93.72704298221912,0.3037079621060599,0.03933894832540891,0.264369013780651,60.38174881694124,0.5898089504381557,-54.146371049260665,-0.571435045647803,-0.24409248555440083,-0.3273425600934022,38.630175597356384,0.2331045791759306,-52.325644132730574,-0.05064187727674607,-0.06259302237104628,0.011951145094300206,43.69875419819398,0.495115580038105,-97.72906988650803,-0.3762776756061115,-0.07642567322339205,-0.2998520023827194,39.157159628535624,0.35018827157056587,-223.13469982320305,0.09176210012044095,-0.11151240841058313,0.20327450853102408,39.65918496864986,0.366616495184198,134.38819993941894,0.5959857013301004,-0.01821193261218601,0.6141976339422864,70.94287586064347,0.5738510261406403,-10.738826151680849,-0.3143817097479058,0.011031142678888883,-0.3254128524267947,48.88447198416358
2017-08-25,0.3716127360512478,110.64219239150377,0.32727322365107625,0.0012525630977247015,0.32602066055335155,64.76288581383297,0.5928214587084268,94.79482762453097,0.31984074221794145,0.044377382749832384,0.27546335946810907,61.59438768564435,0.5772898080419143,-23.662407906447008,-0.5455664584091195,-0.17457911865257392,-0.37098733975654563,42.17339010994631,0.22808668125586387,-22.05928453490209,-0.04955208494967778,-0.049202584035182385,-0.00034950091449539,46.03472241627309,0.49759722813938645,-56.2091780188059,-0.36980237725251186,-0.055960299895833954,-0.3138420773566779,43.35550673603926,0.3501406075584859,-182.62437741495006,0.04571132204131345,-0.1260505491917685,0.17176187123308195,43.072633968435056,0.36350974517630213,139.98367063873198,0.5975211513468395,-0.013341186076357592,0.6108623374231971,72.58484708100163,0.5663145289161124,41.718272643903866,-0.2893535993275407,0.028847402479403206,-0.3182010018069439,49.08572464041534
2017-08-28,0.4039167679746149,253.00597082874015,0.39256481272653687,0.05323532173854828,0.3393294909879886,73.35475859832556,0.6407125874417393,243.426842378556,0.4280846827293736,0.12209705860901165,0.30598762412036196,70.59510802189669,0.5841016286242723,-34.41436664824342,-0.5365519918457906,-0.13245172167139596,-0.40410027017439465,39.70468613610959,0.2279515399133709,-63.33163247533727,-0.059681684018588754,-0.04746574648327469,-0.012215937535314064,41.76845471571123,0.48554609814258604,-54.447682895506304,-0.3634289031561835,-0.03966946063960447,-0.323759442516579,42.95661785078862,0.3463514427041162,-182.1972543170199,-0.0020424056095009746,-0.13904342147406634,0.13700101586456537,40.85991456333054,0.35880198114096823,122.08692432840168,0.5986980739057088,-0.009731410813990538,0.6084294847196994,73.48137357264285,0.5619407649286672,99.14151329949273,-0.2356787905022486,0.06601776904375622,-0.3016965595460048,53.24756414584482
2017-08-29,0.41680647820770217,249.02824558497736,0.45147285138205717,0.08971468831525486,0.3617581630668023,74.60975169547298,0.6783465698303405,250.19981227601778,0.5217542920558529,0.17261333434839277,0.3491409577074601,71.58794718877505,0.5725490443229396,-51.19695023360789,-0.5283657511722879,-0.0994123847983146,-0.4289533663739733,39.00228052904717,0.23105747154745568,-129.32961872468815,-0.07271205913284007,-0.0483968972780208,-0.024315161854819266,39.783146955573976,0.5115505807687707,-20.323133167465247,-0.318586191017161,0.0041386011995344085,-0.3227247922166954,49.132492306857884,0.34408124880252183,-122.8587513696105,-0.02618869491708864,-0.1305517686253232,0.10436307370823455,44.505698928147396,0.35200081550140755,107.27985503905845,0.5846571997065979,-0.01901782801048113,0.603675027717079,70.50181669388023,0.5631259052850275,100.07292136993135,-0.17995340351890832,0.09739452482167721,-0.2773479283405855,54.67236674316928
2017-08-30,0.40687866646888915,151.2877960299583,0.4726115055513205,0.08868267398761454,0.38392883156370594,68.92833451716002,0.672959803221451,142.13334397284964,0.5510237538365814,0.16150623690329702,0.3895175169332844,65.02033328759495,0.5674083836478606,-35.443624245045335,-0.5140601966866072,-0.06808546425010709,-0.4459747324365001,39.434741921648644,0.22812516029894017,-49.252990611910775,-0.0748747252332258,-0.04044765070272523,-0.034427074530500576,43.40434785338413,0.5011130087598618,55.908786528600906,-0.2594147044114976,0.05064807024415824,-0.31006277465565585,52.31035519450483,0.3319869283430255,-88.08864710113666,-0.04550575130352286,-0.11989506000940593,0.07438930870588308,44.35064262655908,0.3426487653268622,62.203989770263945,0.5561403649530234,-0.038027730211244504,0.5941680951642679,66.62287639106155,0.5701295637915355,161.2252379043782,-0.10420934325770759,0.13851086806630236,-0.24272021132400995,58.40425220503446
2017-08-31,0.4188725246823176,149.7390492777177,0.5265827558360172,0.11412313941784902,0.4124596164181682,73.59261932539832,0.706923463561002,155.92901725025408,0.6562369463800337,0.21337554355739946,0.44286140282263425,71.54308680031168,0.5525796477282713,31.082147550784573,-0.4782745011465366,-0.025839814968029173,-0.4524346861785074,43.73389671010827,0.22217082558316778,-36.1488408559816,-0.0735504046517228,-0.03129866409697778,-0.042251740554745024,44.48303056341352,0.4894620517768958,95.2545815650134,-0.19333870466628866,0.09337925599149377,-0.28671796065778243,54.807441796097635,0.31825985930449346,-68.95644906442075,-0.05872697719851061,-0.10649302872351495,0.047766051525004335,44.76503126075603,0.3297133263869919,56.5296432334566,0.5281398496105538,-0.05282259644297127,0.5809624460535251,66.74623589113781,0.6238619592978536,263.5380429916136,0.05595054127849153,0.23893660208200118,-0.18298606080350965,67.85787633548155
