,GDX,GDX,GDX,GDX,GDX,GDX,GDX,GDX,GDX,GDX,GDX,GDX,GDX,GDX,GDX,GDX,GDX,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,XLE,XLE,XLE,XLE,XLE,XLE,XLE,XLE,XLE,XLE,XLE,XLE,XLE,XLE,XLE,XLE,XLE,XLF,XLF,XLF,XLF,XLF,XLF,XLF,XLF,XLF,XLF,XLF,XLF,XLF,XLF,XLF,XLF,XLF,XLI,XLI,XLI,XLI,XLI,XLI,XLI,XLI,XLI,XLI,XLI,XLI,XLI,XLI,XLI,XLI,XLI,XLP,XLP,XLP,XLP,XLP,XLP,XLP,XLP,XLP,XLP,XLP,XLP,XLP,XLP,XLP,XLP,XLP,XLU,XLU,XLU,XLU,XLU,XLU,XLU,XLU,XLU,XLU,XLU,XLU,XLU,XLU,XLU,XLU,XLU,XLV,XLV,XLV,XLV,XLV,XLV,XLV,XLV,XLV,XLV,XLV,XLV,XLV,XLV,XLV,XLV,XLV
2020-10-06,1.324775486279851,36.11471435231104,39.36208400726319,42.60945366221533,-55.39943086828509,-0.6527165899415763,-0.13067876872803819,-0.5220378212135381,40.0778468340928,0.0,37.260498046875,0.0,39.16703172452534,37.22138878392539,38.98126459034702,0,26692000,2.1493030614486734,50.40458354427537,55.54726982116699,60.689956098058616,-33.13055325177921,-0.8641314485822704,-0.20470968996275862,-0.6594217586195118,42.842829788482085,0.0,52.811065673828125,0.0,55.554999720492816,52.68546203377933,55.29413232300423,0,9081600,0.9665350783040448,26.269646261346693,28.864017295837403,31.458388330328116,-44.72258719076421,-1.2415120104504673,-0.021996998603886597,-1.2195150118465807,34.879848781548816,0.0,27.46388816833496,0.0,28.44276197516693,27.39001093312825,28.285772630181143,0,31111600,0.5389588634740973,22.46959880431652,23.448651790618896,24.42770477692127,106.8796027157976,-0.06876839871717877,0.06812937852555218,-0.13689777724273094,52.436485015114876,0.0,23.67889213562012,0.0,24.28902226681976,23.591730424420984,24.124383684242986,0,88404900,1.656510348491561,73.1758596128306,75.45503959655761,77.73421958028462,82.59822356555958,0.3240774968051028,0.020463836496537657,0.3036136603085651,53.76017071905105,0.0,75.9728012084961,0.0,77.7477751790482,75.89477857578775,77.23088825848902,0,12587300,0.8837546946162709,59.636160171259085,60.98138332366944,62.32660647607978,90.1298903102769,0.0673788820298995,0.06798411367633403,-0.0006052316464345356,52.21568616042826,0.0,61.2733039855957,0.0,62.05702087985116,61.091708645719656,61.818082713409694,0,6552800,1.0533069073163364,53.72937997204668,56.01617984771728,58.302979723387885,184.07064492923922,0.48458230197174146,0.38767256108195586,0.0969097408897856,68.36613362882737,-1.0,58.73618316650391,0.0,59.39965175062604,58.02532087011652,58.2812317306919,0,16388400,1.7354339731542845,99.0908117978684,101.6564826965332,104.222153595198,78.72784522426569,-0.1365408878146468,0.22775429505187728,-0.36429518286652407,50.61281900756659,0.0,102.1822280883789,0.0,103.90653909360766,102.08481110915696,103.84808296012322,0,7747200
2020-10-07,1.2790342902073246,35.96347261035235,39.16703109741211,42.370589584471865,-74.07544972491115,-0.6839026157108634,-0.12949183559786026,-0.5544107801130032,41.50476216242982,0.0,37.495147705078125,0.0,37.94489678813948,37.299608841629,37.64180558232973,0,22049800,2.0882580875376457,50.21516739637711,55.32456684112549,60.43396628587387,-32.11022546519317,-0.8670293382521521,-0.16608606370611223,-0.7009432745460399,44.84944177867868,0.0,53.40043258666992,0.0,54.10573910052241,53.02362535049704,53.59366810630399,0,4177200,0.9416913224671265,26.239463917850937,28.71984405517578,31.200224192500624,-42.55964147514423,-1.1702633802773654,0.03940130525537233,-1.2096646855327378,38.5474379336825,0.0,27.85174369812012,0.0,27.92562093227804,27.30689843569085,27.62087712120508,0,21043000,0.5371248304751438,22.46277177515498,23.453791904449464,24.444812033743947,134.8624034588208,-0.012618221505952931,0.0994236445894224,-0.11204186609537534,57.27500380710596,0.0,24.07596015930176,0.0,24.19217453710887,23.901636745396864,23.901636745396864,0,53815200,1.6747236984705034,73.09967303053969,75.57013397216797,78.04059491379624,138.84924051157503,0.46954614327580657,0.13274598637379315,0.3368001569020134,60.00766590107226,0.0,77.65023803710938,0.0,77.88429845669285,76.8407700952686,76.87002671763571,0,10049900,0.8861667477025877,59.62853406652352,60.98593711853027,62.34334017053703,118.50441706465057,0.12982092608134366,0.10434092618222256,0.025479999899121104,56.96772848421692,0.0,61.93277740478516,0.0,62.19082742342041,61.502684317973895,61.626936834788296,0,8073100,1.0268156230129677,53.5077028470656,56.16025161743164,58.81280038779769,152.3262672946103,0.636484319876395,0.4316596631892875,0.20482465668710748,69.95980412930261,-1.0,59.09634780883789,0.0,59.34278208389394,58.66035315682476,59.03948114200374,0,12201800,1.7722139780117825,98.97854963731363,101.72901229858398,104.47947495985431,125.15877777911102,0.05120519439824989,0.3324003018118192,-0.2811951074135693,57.234715193462435,0.0,104.1111068725586,0.0,104.43258212953816,102.8836322426963,102.90311266367388,0,7873100
2020-10-08,1.2449404809232505,35.87983532189573,39.03943996429443,42.19904460669313,-16.85674300772559,-0.6521859429724799,-0.07822013028758135,-0.5739658126848985,45.13922784922975,0.0,38.1013298034668,0.0,38.29686866530841,37.622250640759525,37.86667794772626,0,18446600,2.035023781066339,50.14257767655462,55.20765972137451,60.2727417661944,43.6396097251329,-0.765389343946147,-0.05155685552008571,-0.7138324884260613,48.7264717687226,0.0,54.57916259765625,0.0,54.74341038360927,53.68062061918421,54.01877999359379,0,5344400,0.9502838032919009,26.23563310132041,28.684174728393558,31.132716355466695,58.947282898001724,-1.017861862675975,0.15344225828541025,-1.1713041209613853,47.16870678740654,0.0,28.895261764526367,0.0,28.91372975213409,27.953325703016304,28.082610423131413,0,30563100,0.5264289365358257,22.419586358394632,23.492251110076904,24.56491586175917,161.63695872474253,0.05778484200808265,0.1358613664827664,-0.07807652447468375,60.83324048690528,0.0,24.405235290527344,0.0,24.46334247462645,24.1534350298391,24.21154221393821,0,57646300,1.623368514261291,73.07268777456059,75.77183990478515,78.47099203500971,161.85815288424556,0.6396277108486146,0.24226204315728095,0.39736566769133363,62.51297025041006,0.0,78.42070007324219,0.0,78.43044732093857,77.47469620139704,78.1671302608416,0,16341600,0.8563196789909486,59.56799261646961,61.04904270172119,62.53009278697277,129.12491477542412,0.21004684475025925,0.14765347588091052,0.062393368869348736,59.66002424323757,0.0,62.34374237060547,0.0,62.4010851905248,61.951880322987854,62.20993030443817,0,6659000,1.0374219820851864,53.26782653861908,56.40674591064453,59.54566528266998,152.10733113788413,0.8344381719918204,0.5036908122437703,0.33074735974805003,74.1648892370791,-1.0,60.17687225341797,0.0,60.27165245886192,59.31435936759896,59.35226928039669,0,13617800,1.7061652657768869,98.90091184991488,101.90546646118165,104.91002107244842,142.51853316039205,0.23812622366979497,0.41545706486669143,-0.17733084119689646,58.79719076433248,0.0,104.61767578125,0.0,104.95863887928184,104.39361750215969,104.71509274748225,0,5942700
2020-10-09,1.2838164563462116,35.885494731554985,39.02086334228515,42.15623195301532,179.1536347498566,-0.47873575798053025,0.07618404376349464,-0.5549198017440249,54.10442272798367,0.0,39.87097930908203,0.0,39.8905339403115,38.9421585685016,39.02037336375495,0,29936400,2.103603500228301,50.12616774336272,55.2723934173584,60.41861909135408,221.56375535905767,-0.44504259393954015,0.21503191558921686,-0.660074509528757,56.79627071550244,0.0,57.48734664916992,0.0,57.57430244699006,55.864174213634605,55.89315825102101,0,10792000,0.9424316856101617,26.213183340531817,28.62405595779419,31.034928575056565,86.0592289251887,-0.9236929419275768,0.19808894322704673,-1.1217818851546235,44.21301835935392,0.0,28.43352699279785,0.0,29.227706778718986,28.387352622971434,29.153829548368822,0,25517900,0.5123466659601911,22.38154223098528,23.523976135253907,24.66641003952253,134.74032959765725,0.11460316983312424,0.1541437554462464,-0.039540585613122146,61.14077102996208,0.0,24.434289932250977,0.0,24.569875835690684,24.240598687213744,24.5408213176977,0,52031600,1.5666261875798972,72.95810356240096,75.93765754699707,78.91721153159318,156.91469036281885,0.788932982825088,0.31325385210700346,0.4756791307180845,63.44935922637557,0.0,78.7132797241211,0.0,79.24967601396396,78.469464581583,78.90833630254016,0,12603500,0.8497682517333368,59.45183667830378,61.11941814422608,62.78699961014837,159.99579755072537,0.30939156351158204,0.19759855571378665,0.1117930077977954,62.645185064378886,-1.0,62.831172943115234,0.0,63.10834206798985,62.51578013160799,62.59223479668679,0,7894700,1.0188353593137447,53.14753905766493,56.6461877822876,60.144836506910266,131.6654676367003,0.9792647532112895,0.5188139147705916,0.4604508384406979,74.06693280717968,-1.0,60.16739273071289,0.0,60.53704059792977,59.759831334644765,60.50860725910789,0,8545600,1.6740611721657026,98.71795598324458,102.10927772521973,105.50059946719487,145.31054764420804,0.4572427909572241,0.5076589057232964,-0.050416114766072356,61.614610875311094,-1.0,105.5626449584961,0.0,105.8743837364703,104.92942347536258,105.20219397703517,0,5636300
2020-10-12,1.2382072755827962,36.034058337541886,38.91722602844239,41.800393719342885,179.65696266148404,-0.3459653687371329,0.16716354640551356,-0.5131289151426465,53.531878428297674,0.0,39.763431549072266,0.0,40.09585282772444,39.45056490206605,39.77321072972756,0,14011300,2.039611632515453,50.26970522223806,55.17046203613281,60.07121885002756,198.71038104671254,-0.20979695121218356,0.36022204665325874,-0.5700189978654423,55.9456816305258,0.0,57.22647857666016,0.0,57.81584523426312,56.60812788201469,57.12986266274462,0,4400000,0.9153517981133616,26.213276953768787,28.556274604797363,30.899272255825935,72.02493637860923,-0.8334939568907274,0.23063034261111692,-1.0641242995018443,44.80893836146758,0.0,28.50740623474121,0.0,28.608986332783,28.04567307212804,28.341182014380912,0,16684600,0.5020373684897234,22.32479719135312,23.55288610458374,24.780975017814367,129.01957389302066,0.17944470265896584,0.1751882306176704,0.004256472041295457,63.98317801987906,0.0,24.70545959472656,0.0,24.78293646124824,24.4149199598746,24.4149199598746,0,45931400,1.5069702081487932,72.78315765841253,76.07490310668945,79.36664855496636,139.353102725311,0.9327063920601972,0.36562180907369024,0.567084582986507,64.89723704344293,0.0,79.16189575195312,0.0,79.44472219966553,78.83031074193349,79.0643711866913,0,8662000,0.864849022257635,59.24638666946809,61.20616054534912,63.16593442123016,180.3092836725728,0.4416453187116929,0.263881848731118,0.1777634699805749,66.6105353005941,-1.0,63.557559967041016,0.0,63.892071982188746,63.06057172908082,63.09879542354195,0,8685600,1.0103773153356523,52.988697861000965,56.866526985168456,60.744356109335946,120.40652862091697,1.1118166451752316,0.521092645387627,0.5907239997876046,75.46278367280601,0.0,60.54651641845703,0.0,60.95407416947953,60.05365142585908,60.20530191468669,0,7485100,1.6358991982191604,98.4376570241323,102.27635917663574,106.11506132913917,149.29527866318864,0.6812117736249945,0.5853023107128534,0.09590946291214103,63.65631189807025,-1.0,106.28353881835938,0.0,106.7024384954102,105.68928561527704,106.03999266734002,0,5065000
2020-10-13,1.2342659024813514,36.22695630661881,38.79305686950684,41.35915743239486,92.31656504674491,-0.27075771840969765,0.19389695738635904,-0.4646546757960567,51.2996825901059,0.0,39.3527946472168,0.0,39.59722194316224,38.580403496909696,39.20613677778371,0,20018100,2.0423016229339916,50.46346878705881,55.01925582885743,59.57504287065604,104.85826221919528,-0.0986290181326197,0.3771119837862581,-0.4757410019188778,52.8517937397292,0.0,56.27962875366211,0.0,56.704743935864734,55.14920707828517,56.04774539976739,0,6906300,0.8994409324325006,26.18027191086985,28.477231884002684,30.77419185713552,52.758106622148,-0.7886871258671988,0.22034973890771647,-1.0090368647749153,41.91584914936073,0.0,28.064138412475582,0.0,28.67362598871737,27.981026310136063,28.507403545410394,0,25383800,0.5056079278123515,22.31503952434337,23.57444219589233,24.8338448674413,83.42715649530088,0.1903458114932839,0.14887147156159075,0.041474339931693145,56.23149893455971,0.0,24.23091125488281,0.0,24.705457248154083,24.15343439572004,24.627980388991304,0,60377800,1.4787431777016822,72.73827448323284,76.1658332824707,79.59339208170856,92.46969252970423,0.9647017906944768,0.31809376616637586,0.646608024528101,59.89781931904222,0.0,78.28416442871094,0.0,79.08387781634887,78.05010397006389,78.60600220975553,0,11004600,0.8378909443244552,59.1006575557504,61.29478931427002,63.48892107278964,147.82391124421778,0.5364172840337318,0.2869230512425255,0.2494942327912063,66.11323756556214,-1.0,63.509765625,0.0,63.70092054498486,63.21348461379174,63.36640854977963,0,7505700,1.0160642475454993,52.92269550461162,57.04721908569336,61.171742666775096,85.29956271796881,1.1697289730899243,0.4632039786418558,0.7065249944480685,70.93943407743993,0.0,60.12947082519531,0.0,60.29060149254937,59.45652205218352,60.12947082519532,0,10105200,1.5962879249522977,98.32240809254893,102.39621925354004,106.47003041453117,109.7099754873748,0.7844215713693643,0.5508096867657786,0.23361188460358567,59.813435715918075,0.0,105.47496795654295,0.0,106.20560643830258,105.2021974458763,105.65032148946284,0,6773600
2020-10-14,1.2222256546600005,36.47783354480839,38.70066318511963,40.92349282543087,149.92443668849785,-0.15337325097899424,0.24902513985364993,-0.40239839083264417,54.73580299184708,0.0,40.046966552734375,0.0,40.41849708019924,39.61677586228235,39.85142397356001,0,19323100,2.0234060150350377,50.72542524318997,54.90573062896728,59.0860360147446,142.62600059363933,0.08208107993672797,0.44625766548448464,-0.36417658554775667,56.056403267594824,0.0,57.43904113769531,0.0,58.05739186601075,56.77237876413063,57.23614549602826,0,9296100,0.8906033294149921,26.317130583388334,28.344684314727782,30.37223804606723,62.06619123534076,-0.7350171945429729,0.2192157361855539,-0.9542329307285268,42.98946347470253,0.0,28.184192657470703,0.0,28.839852902662965,28.073375923483667,28.12878340979108,0,27244000,0.4957798334280025,22.316701501985197,23.57089252471924,24.82508354745328,44.840080288175514,0.17817584612193116,0.1093612049521904,0.06881464116974076,52.85391475101441,0.0,23.99847984313965,0.0,24.33743993569733,23.969425329265864,24.2502800884639,0,48982200,1.446959199647856,72.66183900414778,76.2398468017578,79.81785459936783,93.96593983015346,1.013784276061969,0.29374100122709446,0.7200432748348746,61.4950121302143,0.0,78.7230224609375,0.0,79.31793191365905,78.40118473589537,78.41093942349723,0,10052300,0.8374349920342109,59.037147482351926,61.38094711303711,63.72474674372229,110.09007351654046,0.5786343841419139,0.2633121210805661,0.3153222630613478,62.686628369908156,0.0,63.18482208251953,0.0,63.75827233947185,62.926764727210816,63.50022227597878,0,6566200,0.9949412634082504,52.91334163183858,57.22787876129151,61.54241589074443,79.33383462353748,1.195722937855777,0.39135835472616676,0.8043645831296102,70.11651015463669,0.0,60.05364608764648,0.0,60.46120741807342,59.740864948449406,60.20529656299377,0,11169400,1.578293941726739,98.28443814040897,102.49412574768068,106.7038133549524,75.45230841598656,0.8073860424077139,0.4590193262433026,0.34836671616441134,57.00063143552042,0.0,104.86123657226562,0.0,105.87438951407968,104.5300173542852,105.43600938853166,0,5999900
2020-10-15,1.2026648239634787,36.66405808520577,38.61266937255859,40.56128065991142,75.7299960766095,-0.11113337101968312,0.23301201585036885,-0.344145386870052,51.124717481648695,0.0,39.40167999267578,0.0,39.7634313521733,39.09859252782568,39.29413138398783,0,18523900,1.9817058956642108,50.94754069547966,54.78640804290772,58.62527539033577,79.1502681505011,0.149507304292662,0.41094711187233496,-0.26143980757967294,52.98597741368629,0.0,56.52117156982422,0.0,57.139522258831086,55.99943679385185,56.05740855306906,0,5309000,0.9041642081452764,26.560832893389478,28.22694911956787,29.893065345746265,29.039919564859723,-0.6573352724892167,0.237518126591448,-0.8948533990806647,46.046080601888725,0.0,28.5258731842041,0.0,28.535108058484862,27.45465242684589,27.70398874831,0,20353900,0.4928795853668047,22.31071870653963,23.589064502716063,24.86741029889249,28.06751986610971,0.1812893036559622,0.08997972998897714,0.09130957366698504,55.150659913719565,0.0,24.1824893951416,0.0,24.19217423437004,23.736997873798806,23.77573538351834,0,41637200,1.4362548510651634,72.57348397778422,76.32023086547852,80.06697775317282,72.16471087857732,1.063248606448198,0.2745642652906588,0.7886843411575393,62.53077604804381,0.0,79.005859375,0.0,79.04487068994491,77.74777237045475,77.87455356354008,0,12063800,0.8295020636197545,59.01731604590572,61.488492774963376,63.95966950402103,79.83193922072869,0.6081645722429343,0.23427384734526918,0.3738907248976651,62.929946176021524,0.0,63.2230339050293,0.0,63.39506965914175,62.668695664909926,62.72603848567627,0,6650000,0.996314264846743,52.99172412547749,57.42966670989991,61.86760929432232,63.23100487307062,1.1994379111870117,0.3160586624459212,0.8833792487410905,69.68127805950087,0.0,60.0157356262207,0.0,60.34746992807904,59.333306644531895,59.48495712761466,0,9562000,1.5706322634296195,98.30329202018515,102.57101974487304,106.83874746956091,16.219660956034794,0.7555605641833836,0.3257550784151778,0.42980548576820576,53.63740895147359,0.0,104.1013641357422,0.0,104.2961980774985,103.39020612669856,103.56555964725462,0,6197700
2020-10-16,1.1649471969482927,36.76868942203194,38.53787479400635,40.30706016598076,40.99365474720523,-0.11342971187549722,0.18457253999564383,-0.29800225187114104,48.66266574220547,0.0,38.942161560058594,0.0,39.61677960580947,38.942161560058594,39.509230990617695,0,13548800,1.9271110079417482,51.18279747162155,54.64438037872314,58.105963285824735,46.64841158537324,0.13665905364787534,0.31847908898203864,-0.1818200353341633,50.389120698362476,0.0,55.71924591064453,0.0,56.87865530419624,55.66127783664651,56.60812779710982,0,4484200,0.8890524517607574,26.80426215446872,28.09415445327759,29.384046752086466,21.47835528463744,-0.6405490538756737,0.20344347616399283,-0.8439925300396666,41.51150018283991,0.0,27.87944793701172,0.0,28.507405299381208,27.83327356544209,28.47046580212551,0,18711500,0.4770430509421973,22.30646486694072,23.610612678527836,24.914760490114947,48.85004621994966,0.18320776268014782,0.07351855121053022,0.1096892114696176,55.39697206710791,0.0,24.20185852050781,0.0,24.356812250233173,24.08564414681087,24.230913037529128,0,40103600,1.4095960466356772,72.46474925259169,76.47261505126953,80.48048084994737,106.8826865159438,1.1357868771111157,0.2776820287628612,0.8581048483482545,64.61607910045134,0.0,79.58126068115234,0.0,80.06889096405236,79.37645685521206,79.4934908017412,0,9422400,0.8084818521859924,59.08408905306189,61.62502155303955,64.16595405301722,88.59369470637517,0.625894683841878,0.2016031671553703,0.42429151668650766,63.05969237437843,0.0,63.24214553833008,0.0,63.75825279895623,63.22303369540914,63.414181291872126,0,6701200,0.9874342272879914,53.21031679875469,57.71301670074463,62.215716602734574,82.45804651321652,1.2400943800951865,0.2853721050832767,0.9547222750119098,72.7753141757727,0.0,60.660255432128906,0.0,60.88772936524492,60.02522011857763,60.09156698370588,0,8040500,1.5878714971058783,98.29735647733384,102.70730781555176,107.11725915376968,66.07351227713926,0.7887212963858303,0.2871326484940997,0.5015886478917306,57.32262338693717,0.0,105.13399505615234,0.0,105.91334567063944,104.40335664223504,104.44232491620323,0,7462100
2020-10-19,1.1648421397063538,36.74284792591139,38.50463275909424,40.26641759227708,-13.375471455474239,-0.16619228542415954,0.1054479731575852,-0.27164025858174473,45.31260237559865,0.0,38.28709411621094,0.0,39.43101587919423,38.26753948363308,39.421236698072896,0,15292600,1.9219639456963875,51.16982650826497,54.61008129119873,58.050336074132495,8.306597241822079,0.05335725238999345,0.1881418301793254,-0.13478457778933195,47.57555362139972,0.0,54.820709228515625,0.0,56.617789603633625,54.762737467126925,56.617789603633625,0,6910300,0.886893274205776,26.826875144228968,27.98241491317749,29.13795468212601,-53.43209200636988,-0.6672445428072749,0.14139838978591335,-0.8086429325931882,37.84216032242381,0.0,27.288429260253903,0.0,28.119550363711173,27.260726397720155,27.98102900555347,0,25186000,0.47894001384761137,22.351824374471192,23.64354028701782,24.93525619956445,-3.897071537540275,0.15326564609993198,0.0348611477042515,0.11840449839568049,49.800619531302424,0.0,23.83384323120117,0.0,24.29870440783588,23.795103876217887,24.289019569090065,0,42989000,1.437087461557109,72.76280659372355,76.70277671813965,80.64274684255574,66.71379789857447,1.1010986508658789,0.19439504201409952,0.9067036088517794,58.60332045160638,0.0,78.59624481201172,0.0,80.09814696448274,78.30367110894701,79.63978075228329,0,8531000,0.840846955752158,59.28783830165221,61.743534851074216,64.19923140049622,28.361162116291336,0.5670854252816397,0.11423512687610565,0.4528502984055341,54.26332195877544,0.0,62.42020797729492,0.0,63.50976549767308,62.24817219556077,63.24215590204541,0,7733900,0.9866353372936583,53.59661145551885,57.98788356781006,62.37915568010126,68.1372715508356,1.2169862197154515,0.2098111557628335,1.007175063952618,66.93373909926372,0.0,60.14842987060547,0.0,60.95407239106532,59.97782262369799,60.63181827538758,0,13301500,1.66093886772585,98.55184425187036,102.85489654541016,107.15794883894996,2.6603517835180663,0.6728242910612323,0.13698851453560135,0.535835776525631,50.36722600882124,0.0,103.46813201904295,0.0,105.72823969983952,103.11742501405404,105.40675703986004,0,8308500
2020-10-20,1.1333178981466716,36.73819443811138,38.47725696563721,40.21631949316304,-33.48202619005035,-0.18223844082893237,0.07152145420224987,-0.25375989503118224,47.069677273025114,0.0,38.58040618896485,0.0,38.82483350196589,38.10133074409509,38.41419740636324,0,15671900,1.8833685870819175,51.17027671939047,54.59993648529053,58.02959625119058,-8.82343204018555,0.03372816066264761,0.13481019076158365,-0.10108203009893604,49.53339328393736,0.0,55.40040969848633,0.0,55.796540836653456,54.41491191155965,54.82070685236984,0,8329500,0.8657593149826679,26.88650508458412,27.90207319259644,28.91764130060875,-46.42257347463993,-0.6547726183831983,0.12309625136799185,-0.7778688697511902,40.91787556083976,0.0,27.61164093017578,0.0,27.85174237008348,27.260724525001216,27.445416720903367,0,22990300,0.4786261582832239,22.43114500218813,23.69583721160889,24.96052942102964,13.676637259300943,0.1435112599420414,0.020085409237088722,0.12342585070495267,52.519340349480046,0.0,24.02753448486328,0.0,24.308389267147355,23.979112138287327,23.988796977041343,0,67293900,1.43544776721127,72.96486529383073,76.91684646606446,80.86882763829819,73.48499679060305,1.0940489384521186,0.1498762636802714,0.9441726747718472,60.25941186359951,0.0,79.005859375,0.0,80.01037655272708,78.82055748917354,79.005859375,0,9806800,0.8470065525641648,59.45194391165978,61.84102172851563,64.23009954537147,9.091980552463161,0.5092103588906554,0.04508804838809699,0.46412231050255837,53.60783220593892,0.0,62.35330581665039,0.0,63.156141898415775,62.22906058729552,63.03188937724629,0,7660200,0.9655838155788182,53.96776025523394,58.26369857788086,62.55963690052778,70.37687101531941,1.2137447423269379,0.16525574269945587,1.048488999627482,68.8298443104269,0.0,60.50860595703125,0.0,60.840343903891366,60.1673914359788,60.39486898855811,0,12489700,1.6160604344757104,98.87078123283293,103.02002067565918,107.16926011848544,-20.185135709087767,0.5852356666354979,0.039519912087893516,0.5457157545476043,50.892663381336575,0.0,103.6045379638672,0.0,104.46182522853906,103.42918442631516,103.83834020312354,0,7421100
2020-10-21,1.1187109403501236,37.018603030800094,38.58920440673828,40.15980578267647,29.04806887578474,-0.15685661973004272,0.07752262024091161,-0.23437923997095433,49.73637855326497,0.0,39.03014755249024,0.0,39.50922667795985,38.79549944465304,38.87371423737729,0,18089400,1.8613327276816598,51.69861116818651,54.84437847137451,57.990145774562514,47.58145616278308,0.08270696174022163,0.14703119347132615,-0.0643242317311045,52.22352869614498,0.0,56.21199798583984,0.0,56.97527625396464,55.79654291259019,55.87383859396731,0,5451300,0.8421772532813565,26.78524157888417,27.86144075393677,28.93763992898937,-99.4521337297564,-0.679529080979691,0.07867183101719932,-0.7582009119968903,37.65042031706929,0.0,27.08526992797852,0.0,27.61164550361229,27.07603505244798,27.45465614233797,0,24657600,0.46173253663305525,22.63347966577156,23.767503452301025,24.901527238830493,-35.4115549417692,0.12419045669076922,0.0006116847886532412,0.12357877190211598,50.60105164733785,0.0,23.90163803100586,0.0,24.14375348618672,23.90163803100586,23.98879974264652,0,44307200,1.4158125695621615,73.5206429888405,77.1577362060547,80.79482942326888,28.716363432427663,1.0122630853437755,0.054472328457542685,0.9577907568862328,55.584077022625934,0.0,78.20614624023438,0.0,79.36670124035813,78.20614624023438,78.71327845464972,0,8009000,0.8226880664910541,59.84494817794541,61.98677406311035,64.1285999482753,-7.8055083758707555,0.46263831598111693,-0.0011871956171531362,0.46382551159827007,54.119441587355254,0.0,62.41065216064453,0.0,62.76427598117671,62.257728233636094,62.28639964699663,0,7013900,0.9372338874895986,54.62994151279681,58.57363452911377,62.51732754543072,62.03554984681217,1.1845193748022993,0.10882430013985389,1.0756950746624454,66.97941503755797,0.0,60.34747314453125,0.0,60.745554327978525,60.17686950564878,60.37591009737242,0,7100000,1.5750830601713692,99.43500153485238,103.21096076965333,106.98692000445428,-60.6683115554776,0.46875427716561546,-0.06156918190559113,0.5303234590712066,48.78726156532913,0.0,103.08821105957033,0.0,103.8870421109085,102.84466491669356,103.59478376648104,0,5474300
2020-10-22,1.1316851632659322,37.076356274096455,38.613647079467775,40.150937884839095,-67.85918134807103,-0.19211844862610405,0.03380863307588022,-0.22592708170198428,45.793385809054755,0.0,38.31642150878906,0.0,38.56084880434576,37.7297974913188,38.4630793779889,0,19750700,1.8691658894973033,51.924762099320894,54.954522132873535,57.984282166426176,-38.193625511973615,0.03843979793968799,0.082211223736634,-0.043771425796946005,48.69596974765951,0.0,55.18785095214844,0.0,55.50669010142609,54.24100099273917,55.28447055147236,0,7506200,0.8737087119120225,26.79069740916417,27.87713975906372,28.963582108963266,-33.906721720905786,-0.6020444458453653,0.12492517292121996,-0.7269696187665853,47.275566948402016,0.0,28.20266342163086,0.0,28.239601160041,26.95598348593032,27.13144082578001,0,32824200,0.4661066580656866,22.8541715762239,23.86047582626343,24.866780076302955,24.471629007521873,0.1454932030817666,0.0175315449437205,0.1279616581380461,56.97954182308151,0.0,24.376182556152344,0.0,24.40523707392208,23.882266837232187,23.891951676488763,0,39511800,1.375288232403306,74.13421825603642,77.42544555664062,80.71667285724483,22.75216298988144,0.9879963047924463,0.024164438324970727,0.9638318664674755,58.382852908298666,0.0,78.84980773925781,0.0,78.98634361020066,78.13787176086248,78.38168687906713,0,6878200,0.8001066194530088,60.18114690682558,62.10911045074463,64.03707399466369,-33.92240817136229,0.4185908502426372,-0.03618772908450629,0.4547785793271435,53.79999235830264,0.0,62.381980895996094,0.0,62.59224767480488,62.08569986684646,62.42021188230815,0,7779700,0.9447598039302413,55.20786294461513,58.89589233398438,62.583921723353626,113.28993569851337,1.2161718890219149,0.11238145148757561,1.1037904375343393,71.36793299268686,0.0,61.20051193237305,0.0,61.30477232726552,60.26217560960692,60.43277925550098,0,7606000,1.5871330369178278,100.28204779868751,103.50467643737792,106.72730507606832,-10.957021426135666,0.49649156851512544,-0.02706551244486488,0.5235570809599903,54.85846154014345,0.0,104.64689636230467,0.0,104.83199379419212,103.22458789566724,103.23433182167126,0,6127100
