,GDX,GDX,GDX,GDX,GDX,GDX,GDX,GDX,GDX,GDX,GDX,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,XLE,XLE,XLE,XLE,XLE,XLE,XLE,XLE,XLE,XLE,XLE,XLF,XLF,XLF,XLF,XLF,XLF,XLF,XLF,XLF,XLF,XLF,XLI,XLI,XLI,XLI,XLI,XLI,XLI,XLI,XLI,XLI,XLI,XLP,XLP,XLP,XLP,XLP,XLP,XLP,XLP,XLP,XLP,XLP,XLU,XLU,XLU,XLU,XLU,XLU,XLU,XLU,XLU,XLU,XLU,XLV,XLV,XLV,XLV,XLV,XLV,XLV,XLV,XLV,XLV,XLV
,BB_LOWER,BB_MIDDLE,BB_UPPER,SIGNAL,close,dividends,high,low,open,stock splits,volume,BB_LOWER,BB_MIDDLE,BB_UPPER,SIGNAL,close,dividends,high,low,open,stock splits,volume,BB_LOWER,BB_MIDDLE,BB_UPPER,SIGNAL,close,dividends,high,low,open,stock splits,volume,BB_LOWER,BB_MIDDLE,BB_UPPER,SIGNAL,close,dividends,high,low,open,stock splits,volume,BB_LOWER,BB_MIDDLE,BB_UPPER,SIGNAL,close,dividends,high,low,open,stock splits,volume,BB_LOWER,BB_MIDDLE,BB_UPPER,SIGNAL,close,dividends,high,low,open,stock splits,volume,BB_LOWER,BB_MIDDLE,BB_UPPER,SIGNAL,close,dividends,high,low,open,stock splits,volume,BB_LOWER,BB_MIDDLE,BB_UPPER,SIGNAL,close,dividends,high,low,open,stock splits,volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-03,27.231710912113396,28.04412202835083,28.856533144588266,0.0,27.92337417602539,0.0,28.25579545257124,27.766940853513496,28.167801475554263,0,42344300,38.45700317690726,39.72085800170898,40.98471282651071,0.0,39.34260177612305,0.0,39.9223046328515,39.226658256248655,39.70974519874266,0,18232400,46.305175048087875,50.66056327819824,55.0159515083086,1.0,46.27321243286133,0.0,46.896153984195294,46.10650740718547,46.825961689815394,0,21289200,28.423126418307326,29.03596897125244,29.648811524197555,0.0,28.631689071655277,0.0,28.91639191738051,28.612708399247847,28.631689071655277,0,40168200,78.02821359129442,79.68523368835449,81.34225378541456,1.0,77.81565856933594,0.0,78.91936014890021,77.72927823102835,78.26673717924537,0,15676600,58.207283397575765,59.30852718353272,60.40977096948967,0.0,59.22369766235352,0.0,59.6642676221732,59.17682935458651,59.439294738739854,0,21797600,57.936957084139934,61.51794013977051,65.09892319540108,0.0,63.85194396972656,0.0,63.92576293879097,63.60281374883963,63.75044464720409,0,13547900,95.80322235775205,98.65476760864257,101.5063128595331,0.0,96.19507598876952,0.0,96.8874047722931,95.99314798293636,95.99314798293636,0,11850600
2020-02-04,27.16923179226304,27.98692617416382,28.8046205560646,0.0,27.42474365234375,0.0,27.649618196589767,27.150986256477573,27.57140153136623,0,62983500,38.40718831272921,39.64646263122559,40.88573694972197,0.0,39.043087005615234,0.0,39.2556464422321,38.45372033911276,39.01410296813509,0,15419800,45.78024155719195,50.312242317199704,54.84424307720746,0.0,46.43991088867188,0.0,47.30851871614882,46.35217387373873,46.940019237086496,0,19819800,28.410771138300277,29.02315721511841,29.635543291936543,0.0,28.906902313232425,0.0,29.18211663982018,28.89741378688496,29.020784540464465,0,79273300,78.00698709511249,79.67227821350097,81.33756933188945,0.0,79.28407287597656,0.0,79.4760178281888,78.92896665993031,79.00574756970742,0,13597200,58.30126507462228,59.35773983001709,60.4142145854119,0.0,59.57989883422852,0.0,59.98297268771377,59.45803838238305,59.69238347971995,0,14290900,58.260168382677456,61.72601318359375,65.19185798451004,0.0,63.21528244018555,0.0,64.00881885511664,63.15069259430815,63.81504931748443,0,20692100,95.79640437674432,98.65140266418457,101.50640095162483,0.0,97.88744354248048,0.0,98.28168187550496,97.37780728656055,97.39704271909912,0,9575100
2020-02-05,27.164137305455505,27.916042232513426,28.667947159571348,0.0,27.42474365234375,0.0,27.71805754555631,27.287864954410665,27.39541356840517,0,41433700,38.5002462947376,39.53776817321777,40.57529005169794,0.0,39.03342819213867,0.0,39.43921947305868,38.753236868268544,39.01410427128614,0,8324200,45.64911906702195,50.05823974609375,54.467360425165545,0.0,48.1859016418457,0.0,48.35260665383693,47.185684957708496,47.21200873941648,0,34382000,28.40480705410156,29.048780632019042,29.692754209936524,0.0,29.485801696777344,0.0,29.51427270758794,29.22956802977203,29.29600038833009,0,51086900,78.0259758689959,79.73370208740235,81.4414283058088,0.0,80.60851287841797,0.0,80.61811232296675,79.76394481389472,80.17663306272296,0,12835800,58.51323075073024,59.453352737426755,60.39347472412327,0.0,60.05796432495117,0.0,60.08608459380376,59.70175875758714,59.7767509089575,0,20911400,58.649353988971534,61.95115585327149,65.25295771757143,0.0,63.4736328125,0.0,63.63049283882392,62.93845585705628,63.07686466136265,0,16305100,95.88766560331747,98.75188674926758,101.6161078952177,0.0,99.77210235595705,0.0,100.11826674497703,98.33936355955916,98.3489812748562,0,14131000
2020-02-06,27.16885731323127,27.918486404418946,28.66811549560662,0.0,27.76694107055664,0.0,27.87448967993635,27.48340637059967,27.63983969433434,0,37356800,38.506149217928396,39.543082046508786,40.58001487508918,0.0,39.5648193359375,0.0,39.680759164315305,39.08173241775917,39.2846280388355,0,10592800,45.43590878885135,49.823539924621585,54.21117106039182,0.0,47.69457244873047,0.0,48.4140267241832,47.615607791817226,48.4140267241832,0,15400600,28.3973387334669,29.063015937805176,29.728693142143452,0.0,29.447843551635746,0.0,29.67560621860074,29.390901527321912,29.647135206443824,0,37044400,78.01779853104783,79.79464530944824,81.57149208784865,0.0,80.86762237548828,0.0,81.00198526995611,80.34936235872873,80.93480382272219,0,8627600,58.69889097847157,59.54334144592285,60.38779191337413,0.0,60.161075592041016,0.0,60.4797815017885,60.00172263716727,60.12357951707454,0,9628500,59.119163340965336,62.178605461120604,65.23804758127586,0.0,63.492095947265625,0.0,63.85195468212241,63.335235891510735,63.538234570612616,0,14954100,95.9263095987973,98.82496566772461,101.72362173665192,0.0,99.85865020751952,0.0,100.23366044540369,99.42594834416644,100.23366044540369,0,6166500
2020-02-07,27.147731336492157,27.913108921051027,28.678486505609897,0.0,27.307416915893555,0.0,28.03092146465093,27.29763960059292,27.93315017647675,0,40445600,38.509596145842096,39.54404830932617,40.57850047281025,0.0,38.88850021362305,0.0,40.00926181148363,38.87884009613038,39.82569009383492,0,10335300,45.259949777390005,49.552867317199706,53.845784857009406,0.0,47.36116409301758,0.0,47.562961909867326,47.11549776762705,47.33484365728364,0,13693300,28.3973387334669,29.063015937805176,29.728693142143452,0.0,29.343448638916016,0.0,29.42885985652407,29.220077885758045,29.286508430542845,0,27982500,78.02161278541799,79.80952186584473,81.59743094627147,0.0,80.28219604492188,0.0,80.76206570768622,80.21501458502406,80.56052132799279,0,12394500,58.79839018332272,59.61645698547363,60.43452378762455,0.0,60.23606491088867,0.0,60.35792178506868,59.98297178049407,60.16107276448033,0,14849000,59.596166151701425,62.379757499694826,65.16334884768823,0.0,63.289093017578125,0.0,63.73199983676013,63.270641793337866,63.63972963602868,0,10696400,95.93716883669798,98.83794708251953,101.73872532834109,0.0,99.07978057861328,0.0,99.95480199211956,98.92592646765914,99.86826455683372,0,6057200
2020-02-10,27.14288223161047,27.910175800323486,28.6774693690365,0.0,27.757164001464844,0.0,27.87448992772497,27.39541263642477,27.56162327747441,0,34717200,38.51205428397043,39.546463584899904,40.58087288582938,0.0,39.5648193359375,0.0,39.75805484034097,38.97545270605423,39.26530411982908,0,11789200,45.088478808862945,49.285265350341795,53.482051891820646,0.0,47.124267578125,0.0,47.22955600926326,46.83473275987598,47.11549521567305,0,14640600,28.393949089489595,29.078200340270996,29.762451591052397,0.0,29.428861618041992,0.0,29.428861618041992,29.239058498641626,29.24854883562131,0,17723700,78.05334265373953,79.87526397705078,81.69718530036202,0.0,80.73326110839844,0.0,80.75245266989701,80.06143930028851,80.15741175223887,0,8074200,58.90668294973529,59.70410213470459,60.50152131967389,0.0,60.48915863037109,0.0,60.601646857728845,60.24543771358525,60.264189327300805,0,7394100,60.116185253694404,62.58506145477295,65.05393765585148,0.0,63.528995513916016,0.0,63.528995513916016,63.15990770409316,63.39058670526189,0,8139800,95.9557381654066,98.87592849731445,101.7961188292223,0.0,99.60863494873048,0.0,99.60863494873044,98.63745840960314,98.71438546304915,0,4010100
2020-02-11,27.255493174915674,27.942440223693847,28.62938727247202,0.0,27.796274185180664,0.0,27.894045482828137,27.444298259582705,27.6887255712852,0,24591700,38.730933580728504,39.60201873779297,40.47310389485743,0.0,39.42955780029297,0.0,39.63245343275042,39.00443892962681,39.37158604002188,0,6408800,45.06142447808137,49.04310760498047,53.02479073187957,0.0,47.65070343017578,0.0,47.83495317868962,47.44012989833658,47.76476088575897,0,13844600,28.383622820829487,29.08863945007324,29.793656079316996,0.0,29.53325080871582,0.0,29.666111894064564,29.504779800385432,29.504779800385432,0,27997400,78.03327104882277,79.92373085021973,81.81419065161668,0.0,81.04039001464844,0.0,81.42427988245211,80.83884563738255,81.14596192496342,0,6291400,58.975510284093005,59.76128253936768,60.54705479464235,0.0,60.26418685913086,0.0,60.582892762790486,60.21731497840685,60.582892762790486,0,8375700,60.62924322593816,62.78390598297119,64.93856874000421,0.0,63.75966644287109,0.0,63.97189419457384,63.60280643147888,63.63971591176474,0,10269700,95.99052340141206,98.96102752685547,101.93153165229889,0.0,100.20481872558594,0.0,100.29136350349236,99.75288141117156,99.95480944472874,0,10277100
2020-02-12,27.233770615029957,27.93559627532959,28.637421935629224,0.0,27.493183135986328,0.0,27.77671783026656,27.454073873419524,27.70827848560692,0,33312700,38.717018942435544,39.59718761444092,40.477356286446295,0.0,39.13970184326172,0.0,39.52617286543967,39.072069967229694,39.39090911337564,0,7537400,45.17250026962469,48.83253555297851,52.492570836332334,0.0,48.29118728637695,0.0,48.56317402168508,47.89636405308026,48.36137622398951,0,17199800,28.37292865817568,29.102874565124512,29.832820472073344,0.0,29.552230834960938,0.0,29.77999348028647,29.514271299121653,29.685093735639956,0,26964200,77.94991568969935,80.00962677001954,82.06933785033972,0.0,81.79857635498047,0.0,81.89454881184545,81.28990842136075,81.48186065731983,0,7808900,59.059066406975795,59.81611919403076,60.57317198108573,0.0,60.23606491088867,0.0,60.35792178506868,60.11420088506394,60.33917732428896,0,8479000,61.213813603074904,62.97629222869873,64.73877085432255,0.0,63.80581283569336,0.0,63.99958235100588,63.4551762500917,63.658174896542256,0,8047400,95.99277307549958,99.02256774902344,102.05236242254729,0.0,100.32981872558594,0.0,100.81060184925347,99.92596266238556,100.5798280040202,0,4705700
2020-02-13,27.210058641459543,27.912620067596436,28.615181493733328,0.0,27.688724517822266,0.0,27.952706451977107,27.581175908018665,27.73761109720223,0,29937400,38.72119672942738,39.578830528259275,40.436464327091166,0.0,39.67110061645508,0.0,39.94162812192167,39.323277431906135,39.53583317806096,0,9472900,45.29071584859834,48.633808326721194,51.97690080484405,0.0,48.14202880859375,0.0,48.41401888211655,47.86126637325831,48.15957687917124,0,11974900,28.369977388027234,29.12470188140869,29.879426374790146,0.0,29.54273796081543,0.0,29.609170310496832,29.37191734906688,29.457328559989374,0,22758700,77.92737848932649,80.06625099182129,82.2051234943161,0.0,81.337890625,0.0,81.68339729484907,81.05956540083112,81.37628106856417,0,8231500,59.04915355665564,59.86767501831055,60.68619647996546,0.0,60.59226989746094,0.0,60.695382315998096,60.020467267989424,60.10483522481304,0,7950900,61.58323905607387,63.16221904754639,64.7411990390189,0.0,64.51629638671875,0.0,64.55320586883383,63.75966960276962,63.861168918645085,0,13587600,95.99359773089883,99.0177604675293,102.04192320415977,0.0,99.85865020751952,0.0,100.27212397443898,99.65672218221022,99.9644230783246,0,4778500
2020-02-14,27.18757861816757,27.8950213432312,28.60246406829483,0.0,27.67894744873047,0.0,27.835380774476462,27.561623386837145,27.708279396619968,0,22888600,38.719495175309476,39.576898193359376,40.43430121140928,0.0,39.58414459228516,0.0,40.173511242080046,39.564820672625885,39.84501197919408,0,9178600,45.493662446206066,48.417971801757815,51.342281157309564,0.0,47.88758850097656,0.0,48.343824932447056,47.58927800535224,48.30873213945464,0,12520000,28.361395309939816,29.135615348815918,29.90983538769202,0.0,29.58070182800293,0.0,29.59968250096034,29.43835040101552,29.51427128274857,0,22080200,77.91650225654448,80.07776756286621,82.23903286918795,0.0,81.2323226928711,0.0,81.4722574851639,80.9060148900227,81.31870302565547,0,5319300,59.02101409589752,59.91829376220703,60.81557342851654,0.0,60.73287582397461,0.0,60.75162028489585,60.53602680190013,60.65788367700012,0,5421200,61.86733236184916,63.350914573669435,64.83449678548972,-1.0,64.94998168945312,0.0,65.00534239929635,64.54398437789676,64.63626161398847,0,10554100,96.0097330982436,98.99083633422852,101.97193957021344,0.0,99.93557739257812,0.0,100.00288673443342,99.4451765669649,99.96442320534923,0,5114200
2020-02-18,27.16959569464619,27.93461856842041,28.699641442194633,0.0,28.57843971252441,0.0,28.59799434425118,27.74738651246005,27.952706415926457,0,64678400,38.550709606146604,39.66433696746826,40.77796432878991,-1.0,41.21697616577149,0.0,41.25562400421023,39.86433130570135,40.15418640833119,0,20946700,45.71984195037256,48.19906482696533,50.678287703558105,0.0,47.49277114868164,0.0,47.87881869480543,47.0540793861513,47.4664473670021,0,16314700,28.363352432872684,29.129446601867677,29.89554077086267,0.0,29.3244686126709,0.0,29.5712119345239,29.153646173688312,29.49529105165349,0,37768900,77.92278660420328,80.06576995849609,82.2087533127889,0.0,80.77164459228516,0.0,81.12674336612,80.3973396141496,80.89640803684496,0,10399700,59.02009732572354,59.952976608276366,60.88585589082919,0.0,60.51728057861328,0.0,60.779745964752735,60.39542369266152,60.648513271683015,0,6902300,62.01084162517825,63.54560737609863,65.080373127019,-1.0,65.49437713623047,0.0,65.60509853786331,65.01456092994283,65.19910833227021,0,15034800,96.02921319061987,98.94612312316895,101.86303305571802,0.0,99.57979583740234,0.0,100.0605789495353,99.25286684251262,99.93557798140124,0,8409300
2020-02-19,27.06969165651859,27.9737268447876,28.87776203305661,-1.0,29.086849212646484,0.0,29.12595847645528,28.54910988910192,28.715320530624624,0,45467500,38.11080277386797,39.785108757019046,41.459414740170125,-1.0,42.55030059814453,0.0,42.56962451894955,41.352243307860434,41.74837447021079,0,22533600,45.921701164754964,48.05824489593506,50.19478862711516,0.0,48.124488830566406,0.0,48.31751429242551,47.545415791941885,47.80863354791441,0,12455400,28.35984667575306,29.146528434753417,29.933210193753773,0.0,29.54273796081543,0.0,29.618658836069155,29.39089621030797,29.42885755298306,0,25643300,77.93372092147187,80.0969612121582,82.26020150284454,0.0,80.74285888671875,0.0,81.16514649156987,80.70446843880237,80.93481112630073,0,4638700,59.016445525722645,59.974067497253415,60.931689468784185,0.0,60.45166015625,0.0,60.68600525688076,60.423539888437496,60.52665230484662,0,4971300,62.18955730104499,63.67663230895996,65.16370731687493,0.0,64.78388214111328,0.0,65.328288179823,64.78388214111328,65.23601095851505,0,11195500,96.05361557869172,98.91919898986816,101.78478240104461,0.0,100.04134368896484,0.0,100.18558007950952,99.74326052836206,99.83941567666932,0,6427900
2020-02-20,26.99488967479146,28.018212604522706,29.041535534253953,-1.0,29.086849212646484,0.0,29.42904781164409,28.84242190833853,28.998855233909037,0,52313900,37.8975116471818,39.891387939453125,41.88526423172445,-1.0,42.27976989746094,0.0,42.898124313623214,41.81600684958504,42.31841773953253,0,14098800,46.10506155155463,47.939359474182126,49.773657396809625,0.0,48.07184600830078,0.0,48.60705051488584,47.94901284553424,48.24732338951841,0,13050800,28.358011160314373,29.15649309158325,29.95497502285213,0.0,29.485801696777344,0.0,29.685095152258143,29.286510051393225,29.438351822189706,0,50344300,77.97665691191203,80.14350814819336,82.3103593844747,0.0,80.62769317626953,0.0,81.18433635382402,80.04225167170907,80.59890217149264,0,9518700,59.0112048231181,59.9951587677002,60.979112712282294,0.0,60.49852752685547,0.0,60.54539225250089,59.93609718177748,60.34854324084358,0,13397700,62.34301921926579,63.8095027923584,65.27598636545102,0.0,65.01455688476562,0.0,65.05146636293462,64.48860914044306,64.80233618499788,0,14405100,96.09655905059016,98.85381278991699,101.61106652924381,0.0,99.39710998535156,0.0,99.906738944993,98.4932353256593,99.81058378327798,0,8080900
2020-02-21,26.785562251437867,28.115494632720946,29.445427014004025,-1.0,29.966785430908203,0.0,30.02544745845281,29.50726279628301,29.59525677001604,0,76564200,37.56528651294682,40.08365669250488,42.60202687206294,-1.0,43.4488410949707,0.0,43.55512081277767,42.81116647378987,43.02372222374288,0,20847800,46.30053278378739,47.80161018371582,49.30268758364426,0.0,47.50154113769531,0.0,47.65947043207096,47.1067179017562,47.61560192740048,0,13808200,28.35765471882428,29.156018829345705,29.95438293986713,0.0,29.201101303100582,0.0,29.409883303110472,29.03976918169849,29.34345274902082,0,51128200,77.9678574018996,80.12671127319337,82.28556514448714,0.0,80.2245864868164,0.0,80.46452125772646,79.85988827103525,80.1957954858637,0,13184800,59.00528427814299,60.024217987060545,61.0431516959781,0.0,60.60165023803711,0.0,60.73288293478527,60.31105742239854,60.32980903716005,0,10027800,62.4304631283577,63.90869483947754,65.38692655059738,0.0,64.89461517333984,0.0,65.31906367027932,64.8300253377135,64.89461517333984,0,11728600,96.11321327200572,98.81679306030273,101.52037284859973,0.0,99.45479583740234,0.0,99.55095099353132,98.6663118192756,99.01247625027447,0,6510800
2020-02-24,26.561396436781667,28.204955101013184,29.8485137652447,-1.0,30.35787010192871,0.0,31.130261269827955,29.97656410831544,31.052044607937223,0,87112400,37.332361713156146,40.23437976837158,43.13639782358702,-1.0,43.390869140625,0.0,44.84979008907355,42.79184236235416,44.83046985470494,0,28418000,45.97004312306497,47.5831413269043,49.196239530743625,1.0,45.30808639526367,0.0,45.97489977357324,45.16770515987524,45.71168202863634,0,33037500,28.244880141068265,29.126599502563476,30.008318864058687,0.0,28.25208282470703,0.0,28.527295316214104,28.11921993664832,28.280552021358133,0,70455400,77.65529467596471,80.01442108154296,82.37354748712121,0.0,77.94042205810547,0.0,78.42989111605968,77.46055244268389,77.94042205810548,0,18010100,58.938138607123356,60.00406436920166,61.06999013127996,0.0,59.20494842529297,0.0,60.23606905440209,59.139332080583245,59.77675106561139,0,19892700,62.53135288607046,63.96175060272217,65.39214831937389,0.0,64.13798522949219,0.0,64.97765305155285,64.1103048784015,64.61779440784632,0,20442100,95.79289962115146,98.70669364929199,101.62048767743252,0.0,96.32008361816406,0.0,97.70474128115691,95.85853595461168,97.05087597765116,0,16284500
2020-02-25,26.538463069038254,28.24846315383911,29.95846323863997,0.0,29.301944732666016,0.0,30.46541922981963,29.2432827014577,29.800576660017565,0,91165500,37.37104800259094,40.299113273620605,43.22717854465027,0.0,41.20731735229492,0.0,43.38120857681002,40.94644996307381,42.66623828572317,0,28858900,44.903289188562866,47.33352565765381,49.76376212674475,1.0,43.30765151977539,0.0,45.466014197489095,43.02688905829813,45.4309180530663,0,42837300,27.91826133385666,29.071556568145752,30.224851802434845,1.0,27.293581008911133,0.0,28.318513733970264,27.160719929211613,28.261573529827103,0,111826900,76.56867572796426,79.81911354064941,83.06955135333456,1.0,74.7636947631836,0.0,78.33392621806905,74.56215038392133,78.10358350842938,0,33000700,58.61724477470292,59.939853477478025,61.26246218025313,1.0,58.136329650878906,0.0,59.533024367871086,57.9394806358648,59.24243874832329,0,25721400,62.50510622053279,63.95529155731201,65.40547689409122,0.0,62.790828704833984,0.0,64.31330452367226,62.68010024683508,64.202583105438,0,28138300,94.77811146354102,98.48793716430664,102.19776286507226,1.0,93.39691925048828,0.0,96.87779141943268,93.06999027475092,96.6662456887002,0,20301600
2020-02-26,26.587299906422395,28.32472448348999,30.062149060557587,0.0,29.204174041748047,0.0,29.605034656562164,29.00863145971724,29.23350412367008,0,49317800,37.53908635427883,40.41843585968017,43.297785365081516,0.0,41.2556266784668,0.0,41.931949152342185,40.91746359869862,41.22663895492835,0,17992000,43.70781657580732,47.00757751464844,50.30733845348956,1.0,42.00034713745117,0.0,43.67614948576404,41.98279906584629,43.46557932041037,0,48828300,27.55412748042544,28.989941596984863,30.425755713544287,1.0,27.09428977966309,0.0,27.73012784287186,27.09428977966309,27.47389599837016,0,95015700,75.50117652935386,79.57006034851074,83.63894416766762,1.0,74.19743347167969,0.0,76.19369271827561,74.03427956883462,75.23395354074628,0,32619800,58.24611318740217,59.85548896789551,61.46486474838885,1.0,57.80824661254883,0.0,58.84873941177831,57.78012634526881,58.31443287852356,0,26066400,62.28523882230308,63.90408058166504,65.522922341027,1.0,62.15414810180664,0.0,63.35368167484136,62.14491897100246,62.790824371776594,0,26192300,93.91819732097808,98.24466133117676,102.57112534137543,1.0,93.38731384277344,0.0,95.02197348082454,93.18538581709664,93.91617086159324,0,13721600
2020-02-27,26.51795506014454,28.29001579284668,30.06207652554882,0.0,27.52251434326172,0.0,29.722360102107665,27.512737027220297,29.64414343860866,0,125123900,37.34180054834002,40.344523429870605,43.34724631140119,0.0,38.41507339477539,0.0,41.864317676146506,38.405413277276985,41.79668211101362,0,41884800,42.06400836233453,46.594768333435056,51.12552830453558,1.0,39.75424957275391,0.0,41.70203876397752,39.73670150024436,40.91239558276339,0,61278700,26.895329712343685,28.8528094291687,30.810289145993718,1.0,25.93649673461914,0.0,26.94244890307361,25.917516061039688,26.515394608115862,0,143536200,73.76772892467807,79.16217041015625,84.55661189563443,1.0,71.44298553466797,0.0,74.28381257441806,71.3949956476951,72.73863193841942,0,42597300,57.17143956125901,59.6684814453125,62.165523329365996,1.0,55.45542526245117,0.0,57.80824853303391,55.44605303165394,57.2926900194456,0,39092300,61.14901640577236,63.70477409362793,66.26053178148351,1.0,59.35832595825195,0.0,62.246424698008674,59.33986769474354,61.90501722075189,0,43603100,92.28852374059852,97.8561882019043,103.42385266321008,1.0,90.2141342163086,0.0,93.59884377324188,90.19490612158108,92.37765801344086,0,22047900
2020-02-28,26.05042974367702,28.167313194274904,30.284196644872786,1.0,25.635534286499023,0.0,26.437257388634254,24.863144996231167,26.202605542018105,0,166814200,36.25494365108459,40.099598503112794,43.944253355141,1.0,34.830570220947266,0.0,36.72427028168224,34.05763179673515,36.598670321639794,0,53680500,40.81483623860551,46.16090202331543,51.50696780802535,1.0,39.71915054321289,0.0,40.21925885908162,38.18372945313641,38.49958804146452,0,68755800,26.152803254968223,28.662532615661622,31.17226197635502,1.0,25.234228134155277,0.0,25.48097146070235,24.645839923143523,25.05391535512151,0,192063500,72.01978736761534,78.68470001220703,85.34961265679873,1.0,70.13773345947266,0.0,70.70397599986971,68.42939907506575,69.26436738529381,0,79118200,55.992001587335515,59.39148578643799,62.790969985540464,1.0,54.35869216918945,0.0,54.36806440003444,52.53079963367896,54.18996340739941,0,50978800,59.62103201227112,63.37674827575684,67.13246453924256,1.0,57.37448501586914,0.0,58.06652206235851,56.008865666516016,58.0019322196101,0,90263100,90.68033861535397,97.4451187133789,104.20989881140383,1.0,89.05064392089844,0.0,89.09872516404386,86.52172752543859,87.83906848807754,0,27750600
2020-03-02,25.873154026129868,28.084207916259764,30.29526180638966,0.0,26.681684494018555,0.0,26.85767058046534,26.104835926973763,26.48614191152354,0,83762400,35.83057100225963,39.93341636657715,44.036261730894665,0.0,36.811222076416016,0.0,36.888517753251136,35.70978448114075,36.154223565960464,0,26748500,40.1518827739356,45.88277168273926,51.613660591542924,0.0,41.32476425170898,0.0,41.37740847010301,39.42084353698589,40.60531000175391,0,36642700,25.89028012384525,28.567157077789307,31.244034031733364,0.0,26.524885177612305,0.0,26.524885177612305,25.01595600664421,25.281678198701144,0,127115500,71.25334264542549,78.42269172668458,85.59204080794366,0.0,72.60427856445312,0.0,72.77703192909382,69.66747136556138,70.97271738235112,0,44798900,55.76972008745846,59.29352951049805,62.817338933537634,0.0,57.26457214355469,0.0,57.3114404511439,54.4711788165304,54.4711788165304,0,27103100,59.309523346050895,63.23188152313232,67.15423970021375,0.0,60.75162506103516,0.0,60.83467317128189,57.53134782111189,57.66975664501297,0,42175800,90.38377080640267,97.33982696533204,104.29588312426141,0.0,93.22384643554688,0.0,93.36808284249692,88.77179727065554,89.07949818193705,0,22359400
2020-03-03,25.880136081344453,28.090074253082275,30.300012424820096,0.0,28.040700912475582,0.0,28.949970791431586,26.84789446273445,27.19987038099673,0,130291500,35.73192836907376,39.88462448120117,44.03732059332858,0.0,38.36676406860352,0.0,39.89332057521749,36.77257937058888,37.535853938234986,0,38785300,39.3108236293217,45.572177696228025,51.833531763134346,0.0,40.06133270263672,0.0,42.10563797779157,39.61386856542679,41.56165776775268,0,48595300,25.426140328916926,28.41199359893799,31.397846868959054,0.0,25.528419494628903,0.0,26.80958590893353,25.272185849748677,26.439471850837556,0,256525000,70.17579862255229,78.07334671020507,85.97089479785785,0.0,70.8287582397461,0.0,74.40858147411461,70.39687119207407,72.79621927171006,0,53823900,55.426099655456646,59.15667190551758,62.88724415557851,0.0,56.48654556274414,0.0,58.30506596351837,56.07409944313879,57.34893745478426,0,35237500,58.886964806353014,63.03949527740478,67.19202574845654,0.0,60.00421905517578,0.0,62.04342052627673,59.76431092923324,60.78852623025087,0,63279000,89.58389847571868,97.07539672851563,104.56689498131257,0.0,90.9064712524414,0.0,95.08928283913885,89.68527804568329,93.4546232008054,0,33385500
2020-03-04,25.948637892120583,28.14287052154541,30.33710315097024,0.0,28.480669021606445,0.0,28.5295556019582,27.649617668782568,28.382899590567654,0,55030300,35.7116630767142,39.873996543884275,44.036330011054346,0.0,38.830528259277344,0.0,39.13004349931997,37.78706234917252,38.92714786203028,0,19071300,38.7490086353766,45.30062713623047,51.85224563708434,0.0,41.0088996887207,0.0,41.017672049655374,40.07009641501947,40.92115934461447,0,24484500,25.181497766316802,28.285300636291502,31.389103506266203,0.0,26.37304306030273,0.0,26.382531586954013,25.433519633321183,25.87006607324254,0,124408000,69.70370543357835,77.7969409942627,85.89017655494705,0.0,73.7559585571289,0.0,73.8519310159382,71.27023745949084,71.9420519933851,0,32387800,55.414812126308306,59.140736770629886,62.866661414951466,0.0,59.26119613647461,0.0,59.28931640710797,57.20833056049241,57.28332271661177,0,26214300,58.89415419187096,63.04918327331543,67.2042123547599,0.0,63.40904235839844,0.0,63.49208341631518,60.76084499963713,60.79775448307706,0,31428200,89.49619521024725,96.98837471008301,104.48055420991876,0.0,96.14700317382812,0.0,96.30085728861285,93.44500447439164,93.63731478170456,0,26418700
