,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,XLV,XLV,XLV,XLV,XLV,XLV,XLV,XLP,XLP,XLP,XLP,XLP,XLP,XLP,XLI,XLI,XLI,XLI,XLI,XLI,XLI,XLU,XLU,XLU,XLU,XLU,XLU,XLU,GDX,GDX,GDX,GDX,GDX,GDX,GDX,XLE,XLE,XLE,XLE,XLE,XLE,XLE,XLF,XLF,XLF,XLF,XLF,XLF,XLF
,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-09,33.122964121399406,33.70980780863775,32.89207341810376,33.632843017578125,19915300,0.0,0,87.84021361324201,88.34237310464462,87.83073686001421,88.24762725830078,5537300,0.0,0,54.866213153033364,54.958641346087475,54.450279232470734,54.65362548828125,12499500,0.0,0,72.57671160274177,72.94719422921361,72.46271416090572,72.8616943359375,10137500,0.0,0,55.12106960624604,55.302778132832586,54.82125348330982,55.28460693359375,17482700,0.0,0,24.591019817607844,24.91139228851614,24.474519895594174,24.901683807373047,37529700,0.0,0,52.73671532022472,52.89555969557558,52.38558145208358,52.862117767333984,7488100,0.0,0,26.143946130767862,26.41637761960024,26.125157381511748,26.36940574645996,25895800,0.0,0
2019-07-10,34.306268276119646,34.57563768948608,33.90221415606999,34.53715896606445,21540700,0.0,0,88.4465815552846,88.7876723304734,88.18129033650298,88.5508041381836,5347300,0.0,0,54.84772747433984,55.143501926791124,54.801513377252384,55.00485610961914,16804800,0.0,0,73.07071926132299,73.39370853631833,72.62423813719391,72.69073486328125,10124800,0.0,0,55.34820708059658,55.71162415138346,55.15741467804438,55.411808013916016,11486000,0.0,0,25.260891369841275,25.46476392815428,25.01818488516187,25.435640335083008,56454300,0.0,0,53.19652724184667,53.72322641550389,52.845393396342644,53.53929901123047,11767400,0.0,0,26.378801345508087,26.51971338788212,26.237889303134057,26.27546501159668,36566700,0.0,0
2019-07-11,34.489058038298495,34.69108879104485,33.729050868973665,33.940696716308594,16282400,0.0,0,89.16666078239001,89.20456055970038,87.97284309736503,88.56975555419922,13691700,0.0,0,55.11576971621295,55.1897115603909,54.8477230385106,55.143497467041016,12575300,0.0,0,72.67172985526432,73.19420924345928,72.5577323757676,73.18470764160156,7393900,0.0,0,55.3482049378236,55.63894066267868,54.95753628068497,55.42997360229492,19998000,0.0,0,25.36768122876931,25.513306602460037,24.969642737876022,25.183225631713867,54013400,0.0,0,53.69814963221642,53.706505330418615,53.31357383866381,53.64798355102539,12681300,0.0,0,26.31304279486269,26.463349213917454,26.266070919036917,26.425771713256836,40907500,0.0,0
2019-07-12,34.00803658144009,34.517919138238675,33.882974303065126,34.45057678222656,12470400,0.0,0,88.27603983509042,88.29499333930141,86.97800671374779,87.58438873291016,11508200,0.0,0,55.12502158188328,55.43004100249227,55.12502158188328,55.30064010620117,8732000,0.0,0,73.43170543265278,74.48615866203784,73.43170543265278,74.46715545654297,12152800,0.0,0,55.41180468783465,55.475402151534624,54.86667911437537,55.066558837890625,11245300,0.0,0,25.241474275025563,25.484180758439273,25.115267718399984,25.44534683227539,31795200,0.0,0,53.68142875859595,54.05764568773291,53.68142875859595,53.87371826171875,8081400,0.0,0,26.4633493536816,26.604261398315426,26.397590518972073,26.60426139831543,31109900,0.0,0
2019-07-15,34.46019687494097,34.72956630937755,34.26778856325056,34.68146514892578,9317100,0.0,0,87.63175763852067,87.98232517839479,87.33804338237772,87.77388000488281,5811100,0.0,0,55.39306194963931,55.52246283107127,55.245174724301414,55.43003463745117,7212600,0.0,0,74.46714060093161,74.46714060093161,74.05865873547319,74.16315460205078,4452300,0.0,0,55.07564334104987,55.3663755972676,54.86667974850599,55.28460693359375,9345300,0.0,0,25.406515044350513,25.54243008404992,25.231766078049255,25.416223526000977,29900000,0.0,0,53.96569049968726,53.999126056611686,53.27178469316149,53.38882827758789,9538900,0.0,0,26.61365549001736,26.632444240246745,26.378801487531575,26.453954696655273,28346100,0.0,0
2019-07-16,34.479438073098336,35.229826451819285,34.41209571448919,34.68146514892578,15039200,0.0,0,87.70756468920214,87.83073356195966,87.28120478234236,87.33805084228516,9092300,0.0,0,55.43927953960739,55.670353564126884,55.25441961480984,55.448524475097656,13579000,0.0,0,74.15366519006372,74.83763561187139,74.15366519006372,74.63814544677734,8115300,0.0,0,55.14832227680571,55.339114649833206,54.67588154421273,54.96661376953125,14374600,0.0,0,25.37738874718422,25.56184618894155,25.21234826807576,25.290014266967773,25081700,0.0,0,53.28013550818745,53.37209922178563,52.61131284910702,52.82032012939453,10587100,0.0,0,26.500925867603623,26.547897745104052,26.331832483983835,26.38819694519043,47287700,0.0,0
2019-07-17,34.94121234906462,36.33616788292695,34.90272995657173,36.26882553100586,24368700,0.0,0,87.51805522163497,87.81176944318817,87.34750984781373,87.35697937011719,9566700,0.0,0,55.44852354970073,55.53171033817581,55.254418692652386,55.383819580078125,9049900,0.0,0,74.21064856057478,74.27714526525104,73.01370062880498,73.04219818115234,11235100,0.0,0,55.15741931349006,55.493581345249794,54.96662689490361,55.17559051513672,13354700,0.0,0,25.416223526328384,26.309383469443556,25.416223526328384,26.29967498779297,45481600,0.0,0,52.778517307961216,52.945723763684484,52.18493423068374,52.21837615966797,13664700,0.0,0,26.29425264708632,26.378800227285456,26.125157486688057,26.162734985351562,35062600,0.0,0
2019-07-18,36.17261949558986,38.51037162272863,35.903250088308994,38.41416931152344,35630500,0.0,0,87.34751861861034,87.99180040344653,86.92115152692308,87.84967803955078,6559500,0.0,0,55.44852416189276,55.919913617849545,55.25441930270136,55.7535400390625,9444300,0.0,0,73.08970874749413,73.27969728705183,72.72872037569698,73.17520141601562,6647900,0.0,0,55.184667203716984,55.66619182415905,54.875763766916,55.6571044921875,14733200,0.0,0,26.124925843360927,27.484081786215917,25.989010804586485,27.425832748413086,100026700,0.0,0,51.967567811535666,52.22673797607422,51.66659683057422,52.22673797607422,12754500,0.0,0,26.12515805804149,26.40698392880001,26.096976725221296,26.36001205444336,46369800,0.0,0
2019-07-19,37.933151653604064,38.625820060510634,37.375167954733094,37.990875244140625,18662500,0.0,0,88.04863528024545,88.08653505438272,86.86429444586608,86.94009399414062,8105900,0.0,0,55.892184921606045,55.97537170959792,55.3653364396274,55.402305603027344,7460400,0.0,0,73.65019419130964,74.02067698808958,73.52670234158286,73.5741958618164,7601700,0.0,0,55.52991514477917,55.68436861158366,54.82125567514048,54.8485107421875,15308300,0.0,0,27.09575212026571,27.445250054861177,26.794796594199365,27.16370964050293,59357500,0.0,0,52.27690236604596,52.644757237615735,52.034456333381875,52.46918869018555,9965300,0.0,0,26.42577168813356,26.472743563914673,26.22849518523443,26.247283935546875,29338500,0.0,0
2019-07-22,38.029353945407614,38.51037285661138,38.029353945407614,38.308345794677734,13348000,0.0,0,87.03482343128161,87.09166946746514,86.68425600798652,86.76005554199219,5192500,0.0,0,55.50397937030668,55.50397937030668,55.023344981514676,55.07880401611328,7135100,0.0,0,73.70717850971874,74.01117178312853,73.39369812981235,73.63118743896484,8448200,0.0,0,54.984793771585416,55.039307372237495,54.412413095045764,54.730403900146484,13176500,0.0,0,27.260792780769908,27.464667194493224,27.15400133302419,27.367584228515625,38309500,0.0,0,52.66983095959936,52.887197112693535,52.29361724347695,52.711631774902344,7843100,0.0,0,26.19091538745306,26.35061616751409,26.143945307585454,26.303646087646484,26683300,0.0,0
2019-07-23,38.30834583166812,38.69316242895594,37.32706681147894,37.69264221191406,13104700,0.0,0,86.8832424562599,87.43277834927679,86.5232054377193,87.30013275146484,6688600,0.0,0,55.57792282511252,55.67959595540083,55.300634713541456,55.47624969482422,10058100,0.0,0,74.17266272047885,74.59063897591902,73.86867669488667,74.56214141845703,10284200,0.0,0,54.79399419629787,54.83033312617431,54.285211054209995,54.38515090942383,16790600,0.0,0,27.3772935060953,27.581166074041285,26.8433381035491,27.056921005249023,53084900,0.0,0,52.711629358375944,52.99587935428189,52.5527849918276,52.853755950927734,7268800,0.0,0,26.36940386409186,26.61365221160451,26.360009490134416,26.57607650756836,45307600,0.0,0
2019-07-24,38.03897515998711,38.47189290017631,37.817706908308836,38.41416931152344,14139700,0.0,0,87.16748916376078,87.35698081396389,86.38108508099599,87.3475112915039,5430400,0.0,0,55.393058444690055,55.43927253857595,55.04182498452046,55.10652542114258,7975900,0.0,0,73.95417807555879,75.06562643304363,73.93518211754682,74.88513946533203,8692500,0.0,0,54.53961151101375,54.67589378843929,54.01266053429306,54.43058776855469,13560700,0.0,0,27.251082705104196,27.3772911090043,27.027793192608264,27.32874870300293,35305300,0.0,0,52.7868823474021,53.4222663153587,52.7283605594585,53.07949447631836,9907700,0.0,0,26.519712881053977,26.848508834838864,26.50092413128483,26.848508834838867,36374200,0.0,0
2019-07-25,38.20251747585111,38.212139908310185,37.0288339377506,37.11541748046875,22071300,0.0,0,87.11064145335776,87.44225544921136,86.73165093153523,86.921142578125,6618700,0.0,0,54.995617219607134,55.272905340742525,54.866216331471264,55.180477142333984,9469200,0.0,0,74.88513568490603,75.11312340753716,74.40065543266576,74.73313903808594,8759000,0.0,0,54.257953521728076,54.648625592988324,54.021731426369975,54.29429244995117,14148300,0.0,0,27.163708530212233,27.163708530212233,26.532672058755082,26.6297550201416,66348800,0.0,0,53.28013385793236,53.347017716367795,52.318702311907224,52.47754669189453,10070400,0.0,0,26.839115000578314,26.87669250087354,26.604260999114672,26.660625457763672,34180400,0.0,0
2019-07-26,37.45213100132034,37.586815703095716,36.94225215320414,37.105796813964844,4833800,0.0,0,87.22433367386884,87.3948790474993,86.9021964284796,87.23381042480469,3812400,0.0,0,55.27291037521521,55.81824525768028,55.11578171842684,55.79975891113281,14727900,0.0,0,74.59064360099599,74.7711378062451,74.32465671805983,74.57164764404297,6147900,0.0,0,54.33972877730585,54.70314236429934,54.22161771527707,54.494178771972656,13879000,0.0,0,26.746252441524888,26.833626919475993,26.435588454011373,26.484130859375,34186900,0.0,0,52.477547215976685,52.48590610376564,51.984289917281934,52.210018157958984,9653800,0.0,0,26.71699117231446,26.97063212704433,26.660624923002228,26.951845169067383,33642800,0.0,0
2019-07-29,37.31744696772817,37.85618578447603,36.91338918528433,37.81770706176758,12371300,0.0,0,87.2811810793141,87.66016434753777,87.13905873940898,87.59384155273438,5887500,0.0,0,55.79975127880985,56.02158388112701,55.762782116681656,55.901424407958984,6121300,0.0,0,74.48614516671135,74.61913859068237,74.3151525862346,74.43864440917969,5387500,0.0,0,54.64863057560675,54.85759416159809,54.339727129836575,54.77582550048828,16621700,0.0,0,26.600630545135797,26.959836959838867,26.425881578615574,26.959836959838867,51527600,0.0,0,52.16821352641361,52.21001434069806,51.61643448594491,52.001007080078125,8284900,0.0,0,26.904873290046826,26.980026497323177,26.716991167752845,26.74517250061035,35955100,0.0,0
2019-07-30,37.91391002936099,38.42378889542885,37.77922532284367,38.2506217956543,8720200,0.0,0,86.92114517994159,87.25275918572142,86.56110814918681,87.2148666381836,7959200,0.0,0,56.12325764718802,56.40054575879906,55.93839773081078,56.06779861450195,14123800,0.0,0,73.97316824572059,74.76162719726562,73.71667574836168,74.76162719726562,7071100,0.0,0,54.648630961311305,54.90302081286981,54.08533419600061,54.3578987121582,18995600,0.0,0,27.076334516890977,27.18312596142742,26.891878923950674,27.018085479736328,29517400,0.0,0,51.79200295540457,52.71163368213577,51.69168035720794,52.58623123168945,10801300,0.0,0,26.538499587760075,26.69820036491569,26.482135134585643,26.67001724243164,30726100,0.0,0
2019-07-31,38.0004918256344,38.2410012675688,36.02831513574893,36.114898681640625,38085400,0.0,0,87.12011940236346,87.48016368580961,85.82208631752047,86.35266876220703,8557400,0.0,0,55.8921884749218,55.975375268202235,54.394826195874025,54.9309196472168,16826700,0.0,0,74.79961794800025,74.95161455862716,73.35568638503123,73.9256591796875,12485300,0.0,0,54.37607289297838,54.63955010807913,53.77643712477108,54.103511810302734,24381000,0.0,0,26.872463617598495,27.066627703984746,25.649222651720986,25.72688865661621,125274600,0.0,0,52.58623187966256,53.03768517170919,51.98428990466981,52.41902542114258,15278000,0.0,0,26.670013654434154,26.801533083205676,26.491525944761996,26.538496017456055,64485400,0.0,0
2019-08-01,35.48957622696056,38.2506238699432,35.3837514747059,37.962013244628906,25641900,0.0,0,86.36214704276314,87.39488892354366,85.9452566981907,86.46636962890625,16422500,0.0,0,55.088042547933966,55.73505048081401,54.69983990375169,54.736812591552734,30148200,0.0,0,73.79268560491369,74.36265855278063,72.35824800882915,72.49124145507812,18665700,0.0,0,54.01265288236605,54.96661829179048,53.83094436014192,54.65771484375,29493100,0.0,0,25.33855692589786,27.144291881043554,25.280307889074706,27.03750228881836,125771700,0.0,0,51.8421619615401,52.084611160680666,50.905810282856706,51.23186111450195,25190200,0.0,0,26.519717668545272,26.698207239986537,25.89970314858522,25.937280654907227,107976300,0.0,0
2019-08-02,37.80808910402978,38.423792778841424,37.60606202383535,37.93315505981445,9671400,0.0,0,86.343194980314,86.6084934404264,85.70838992949382,86.26740264892578,15956600,0.0,0,54.653627406728816,55.07880275115751,54.533467930812996,54.746055603027344,24368700,0.0,0,72.24425018762079,72.39623957555825,71.53178226564268,72.0257568359375,12992400,0.0,0,54.73948840059355,55.102905477540745,54.53052479437966,54.64863586425781,14939300,0.0,0,26.921003033188356,27.289917929554058,26.75596254833076,26.959836959838867,46016200,0.0,0,51.44087695285191,51.74184798271446,49.97782581595216,50.49616622924805,21699900,0.0,0,25.890301837239296,26.05939698680761,25.580294660295266,25.927879333496094,66036400,0.0,0
2019-08-05,39.07797524668555,40.11697785451678,38.875948185123825,39.53975296020508,29308400,0.0,0,85.29151069852661,85.63260153449968,83.55764071574917,84.23982238769531,17626200,0.0,0,54.39482277467188,54.62589679414952,53.026865002473436,53.32263946533203,26364800,0.0,0,70.88583173553951,70.89532609233092,69.42289630599548,70.03086853027344,14505200,0.0,0,54.76673073709618,54.9120968409224,53.57654684508194,53.867279052734375,26576800,0.0,0,27.697665571072132,28.163661591932822,27.513208118425933,27.765623092651367,91723900,0.0,0,49.55980637499608,49.6935709097643,48.64017559711436,48.99130630493164,27576900,0.0,0,25.35483614762806,25.476961223916707,24.875733800528778,25.063617706298828,85527900,0.0,0
2019-08-06,39.443551342336846,39.6552008409754,38.895190068485256,39.33772659301758,13688000,0.0,0,84.66616346205696,85.34834498207219,84.2019038498523,85.32939147949219,10135900,0.0,0,53.507493999534,54.05282877163914,53.30414775457329,53.80326843261719,20126400,0.0,0,70.51531621127796,71.14228410620436,70.18282544003814,71.08528900146484,11758600,0.0,0,53.92179351488487,54.74856394676834,53.322157855121056,54.53960037231445,27035900,0.0,0,27.755914015279306,27.95007994565742,27.48408208309065,27.833580017089844,45760900,0.0,0,49.11670863833098,49.400958654188805,48.406085193285335,48.93278121948242,16997500,0.0,0,25.22332096641954,25.48635631018381,24.97907258164279,25.46756935119629,53445000,0.0,0
2019-08-07,40.800024480977655,41.463829266708764,40.18432085307349,40.25166320800781,24305900,0.0,0,84.63774450104964,85.59468679663713,83.56709564180856,85.35781860351562,12452500,0.0,0,53.57219385945607,54.63513564096414,53.00837275061663,54.43178939819336,17550800,0.0,0,70.16384173049072,71.18029567875669,69.65086395553425,71.04730224609375,15604300,0.0,0,54.55777319138935,55.002958882927096,53.785516329552365,54.67588424682617,24954700,0.0,0,28.726740753352473,29.124779255034998,28.34811921558217,28.406368255615234,91307700,0.0,0,48.03823074252086,48.79901708679797,47.78742265337856,48.5649299621582,24802200,0.0,0,24.98846532703118,25.242108070653472,24.650275002201454,25.129377365112305,82354600,0.0,0
2019-08-08,39.87646912763902,41.117498819697445,39.55899487948696,40.8866081237793,14051700,0.0,0,85.62311591925294,86.58005820218203,85.50941658574695,86.49478912353516,12034800,0.0,0,54.39482240690413,55.18971759267841,54.13602063513007,55.13426208496094,24011300,0.0,0,71.36078361200242,72.30123915978949,71.27528369987749,72.25373840332031,9353100,0.0,0,54.64862558248135,55.384539999428945,54.34880603053867,55.239173889160156,17057500,0.0,0,28.26074427269899,28.988863742301028,28.027746264630764,28.9014892578125,62143900,0.0,0,48.890981487589514,49.98618075899223,48.66525324741348,49.961097717285156,23267800,0.0,0,25.373628342627953,25.617876736583597,25.251503249753153,25.608482360839844,66653200,0.0,0
2019-08-09,40.58837498267943,40.973191585061095,40.1458384588587,40.25166320800781,10793100,0.0,0,86.34318497453023,87.14854255641666,85.85050234870327,86.59900665283203,7253100,0.0,0,55.10653082270339,55.245176643860525,54.441040048514374,54.82924270629883,10590200,0.0,0,71.98774470324351,72.06374300731487,71.22778340532139,71.64575958251953,8213600,0.0,0,55.284608951465096,55.548086151342346,55.10290388404824,55.30278015136719,11813500,0.0,0,28.687904070670424,28.98886142729855,28.464614562232853,28.503448486328125,42424300,0.0,0,50.00289622263327,50.111577697681504,49.20030594946105,49.4093132019043,14593200,0.0,0,25.467568950979924,25.655451080459898,25.270290654463004,25.52393341064453,53782700,0.0,0
2019-08-12,40.30938560461835,40.838505664798454,39.376207756924885,39.44355010986328,18989800,0.0,0,86.27686586554992,86.59901035781549,85.42414617777669,85.7557601928711,7097100,0.0,0,54.68135102322324,54.85696599326721,54.27466205400645,54.45951843261719,11774000,0.0,0,71.14229422788534,71.38928512955897,70.42982632688694,70.6578140258789,15560600,0.0,0,55.31186334644526,55.45722946898538,54.9121039101086,55.19375228881836,13624800,0.0,0,28.726739085119586,28.882071083989636,28.14424316350515,28.15395164489746,62211800,0.0,0,49.29227089589971,49.367513636247764,48.606727345705266,48.8240966796875,21919000,0.0,0,25.22331862972114,25.317260583131514,24.960281518530834,25.03543472290039,56837600,0.0,0
2019-08-13,40.078495095543154,40.15545988203628,37.702260525871516,38.54885482788086,24247600,0.0,0,85.72733060102382,87.32855450230744,85.65153105233838,86.87377166748047,12232500,0.0,0,54.42255463995699,55.32836438294239,54.33012291562597,55.07880401611328,13199500,0.0,0,70.57231904213567,72.22524248891561,70.43932561811879,71.5032730102539,14379300,0.0,0,55.18466864602796,55.429971162844346,54.8575940025371,55.23009490966797,17747200,0.0,0,28.55199095215512,28.59082487885149,26.99866906666765,27.619998931884766,97362100,0.0,0,48.60672824306469,49.73536936912208,48.34756127979047,49.275550842285156,14347600,0.0,0,24.988464546791782,25.523931349856923,24.89452259373968,25.345441818237305,72255900,0.0,0
2019-08-14,39.116455347827454,39.49164948870579,38.2025187378083,38.24100112915039,15674000,0.0,0,85.98315732403907,86.19160249837734,84.41034899304589,84.45772552490234,16426100,0.0,0,54.58892983309048,55.03259154527772,54.17299587606812,54.20996856689453,17281300,0.0,0,70.41082680957011,70.55331458448241,69.2423763221039,69.31837463378906,13653800,0.0,0,55.30277639868343,55.584424779350925,54.63045937693771,54.77582550048828,20290500,0.0,0,28.076286774416754,28.241327261315437,27.542333238293487,27.581165313720703,60301200,0.0,0,48.22214811355346,48.33919165148195,47.26907565991038,47.34431838989258,23649700,0.0,0,24.781790938827335,24.913310384760678,24.38723618461461,24.406024932861328,92067300,0.0,0
2019-08-15,38.24100327107472,39.06835638185661,37.97163385635802,38.904808044433594,15934500,0.0,0,84.81775712931496,85.07357881904066,84.20190562669072,84.75143432617188,12315200,0.0,0,54.801509258160955,55.21744315250413,54.53346257892765,55.023338317871094,14431100,0.0,0,69.43236677172655,69.44186837284916,68.57741110824374,69.24237823486328,11974400,0.0,0,54.96661480877105,55.675274188158205,54.63954018265341,55.48448181152344,22085800,0.0,0,27.48408345160184,28.02774734304973,27.338459922419013,27.891830444335938,46951200,0.0,0,47.09351603832305,47.31924106632281,46.54173382570888,47.05171203613281,14287900,0.0,0,24.528152465820316,24.687853258354416,24.34966292315424,24.528152465820312,59504500,0.0,0
2019-08-16,38.32758730513579,38.577715526259944,37.68302005050924,37.73112487792969,17246300,0.0,0,85.32938857048745,86.02104681821304,85.2725425219719,85.79365539550781,10239300,0.0,0,55.263664246221765,55.87369952656022,55.263664246221765,55.6518669128418,18294300,0.0,0,69.81234742362555,70.72430539831218,69.7363563614333,70.58181762695312,9575500,0.0,0,55.511739043484695,55.93875354046282,55.42997038376126,55.76613235473633,16121500,0.0,0,27.581164518163707,27.775330444809914,27.309332591199723,27.454957962036133,51032100,0.0,0,47.302535553505805,47.8125107069199,47.14368795808316,47.670387268066406,21399300,0.0,0,24.650276065550052,25.026042113907216,24.650276065550052,24.960283279418945,48451800,0.0,0
2019-08-19,36.942252289585966,37.92352759753864,36.65363801913564,37.125038146972656,11060500,0.0,0,86.46635856995219,86.83587233587414,86.32423622260308,86.61795043945312,6427200,0.0,0,56.09552572252505,56.317358324807536,55.9753697752854,56.206443786621094,13180800,0.0,0,71.41778825377114,71.55078169251792,71.12330381763167,71.24679565429688,4260500,0.0,0,55.6480159807221,56.3112490614125,55.557163463400656,56.12045669555664,14234000,0.0,0,26.940418659947262,27.552038160720873,26.804503626820562,27.11516761779785,62746500,0.0,0,48.33920512795978,48.89934631603276,48.24724141132107,48.723777770996094,13881600,0.0,0,25.34544206845407,25.3924139413407,25.16695432686609,25.213924407958984,38297700,0.0,0
2019-08-20,37.39441057444458,38.866330995127946,37.39441057444458,38.53923797607422,17406000,0.0,0,86.64638744702187,86.82640959796062,85.81261395859711,85.87893676757812,4708800,0.0,0,56.1787128171129,56.24341325857054,55.55019122074473,55.59640884399414,8959300,0.0,0,71.11381704538448,71.27530807645395,70.7718317751195,70.82882690429688,4695400,0.0,0,56.24765677922606,56.256740645473094,55.7933872192369,56.029605865478516,15524400,0.0,0,27.338458958805415,28.12482747003803,27.299626883187095,28.008329391479492,73110900,0.0,0,48.48968658754047,48.54820836794133,48.130193828393566,48.31412124633789,9521300,0.0,0,25.0730126136544,25.119982695198328,24.84755299701478,24.875734329223633,40579300,0.0,0
2019-08-21,38.125558985717326,38.491130706866066,37.96201065161777,38.1544189453125,7601400,0.0,0,86.47583313341084,86.72217806793435,86.25791845292886,86.51373291015625,5687100,0.0,0,55.9661299388668,56.01234404016215,55.6056550124892,55.744300842285156,8735900,0.0,0,71.37028872859263,71.57928049241849,71.15180261011936,71.26579284667969,5399200,0.0,0,55.93875037132042,56.402107238769524,55.89332411089246,56.40210723876953,14397900,0.0,0,27.765624167033057,28.018039151025608,27.717081755666992,27.862707138061523,30263600,0.0,0,48.815733709091184,48.89933852416714,48.447882090349786,48.62344741821289,12037400,0.0,0,25.035434435738317,25.073011933388933,24.922705526373875,24.98846435546875,44913500,0.0,0
2019-08-22,37.92352868530259,38.24100292395093,37.61567687988281,37.61567687988281,12244200,0.0,0,86.67481519571564,86.87378361690074,85.746288668208,86.0873794555664,6486900,0.0,0,55.79051302526954,56.16022934882985,55.64262579066346,56.04007339477539,7127600,0.0,0,71.4652789169775,71.7597633114999,70.83830372497752,71.37027740478516,7692400,0.0,0,56.36577054734396,56.529307874072956,55.975098429691556,56.45662307739258,14917100,0.0,0,27.73649664336678,27.95007953397753,27.542332567552073,27.658830642700195,39469300,0.0,0,48.79066243204366,48.982948756708076,48.381006739185985,48.406089782714844,9353100,0.0,0,25.119986658608912,25.223323004462387,24.960285847650834,25.157564163208008,43896700,0.0,0
2019-08-23,38.0293546591441,39.799504432391544,37.9139111458558,39.65520095825195,27131800,0.0,0,85.93578685873115,86.25793139508008,83.68080401886617,84.09769439697266,9822700,0.0,0,55.882934186517325,56.11400818185612,54.79226464644544,55.10652542114258,25296100,0.0,0,70.92381149398926,71.45578523273359,69.12838563052992,69.46087646484375,26474900,0.0,0,56.565646433461275,56.74735495816169,55.575338612935994,55.85698699951172,21297900,0.0,0,27.804454067897904,28.833530887858707,27.75591351203524,28.775279998779297,92847400,0.0,0,47.829223683993845,48.28068015998824,46.51665826205294,46.78418731689453,24408900,0.0,0,24.979072414097566,25.16695633706374,24.349663601492935,24.51875877380371,86245300,0.0,0
2019-08-26,39.90532904528822,40.261282017472624,39.1838006674132,39.63595962524414,11204900,0.0,0,84.77038328044158,85.04515122976002,84.41981578055741,84.97882843017578,8913900,0.0,0,55.47625506919048,55.836730001745515,55.25442244289739,55.7905158996582,13629800,0.0,0,70.2683461528234,70.38233639605757,69.36588232415633,69.97386169433594,14041900,0.0,0,55.99327256687756,56.52022350725246,55.85699029885192,56.502052307128906,12850700,0.0,0,28.814113924832235,29.105360963415247,28.542281997572182,28.775279998779297,47355700,0.0,0,47.19384385568467,47.4446519506237,46.784188188899144,46.98483657836914,10805300,0.0,0,24.678459308282257,24.772401268766085,24.52815288822568,24.753612518310547,34175500,0.0,0
2019-08-27,39.58785970663761,41.02129407375428,39.50127615178684,40.780784606933594,15664600,0.0,0,85.49992661085253,85.79364803648903,84.41980840984698,84.4766616821289,8252000,0.0,0,56.02158708466942,56.16947431936779,55.45776590053508,55.63338088989258,13389300,0.0,0,70.34433272730709,70.37283028335443,69.45137065063379,69.61286163330078,9943300,0.0,0,56.7746144069591,57.00174920005402,56.53839228129132,56.60198974609375,19224400,0.0,0,28.843237455306586,29.72669075406577,28.77527993656438,29.668439865112305,81770600,0.0,0,47.235642770018075,47.427929074696706,46.44141451038174,46.692222595214844,11831300,0.0,0,24.847552268111425,24.922705471453344,24.45299750261792,24.603303909301758,54240800,0.0,0
2019-08-28,40.87699089655397,41.1752202888821,40.10735766115468,40.521034240722656,9184300,0.0,0,84.18295628227641,85.2725514408606,84.0597874213958,85.092529296875,5691500,0.0,0,55.61489576866474,56.16947555541992,55.51322615737401,56.16947555541992,12435500,0.0,0,69.42287535117055,70.46782684326172,69.1283836847133,70.46782684326172,11921300,0.0,0,56.665583916350606,56.86546363170971,56.24765675314676,56.44753646850586,15895800,0.0,0,29.75581562238564,29.911147629513177,29.15390455769233,29.522817611694336,54015200,0.0,0,46.93467302639637,47.595136778871336,46.70058589962464,47.36104965209961,15694400,0.0,0,24.471784895711004,24.866339668235725,24.452997938386005,24.828763961791992,51870400,0.0,0
2019-08-29,40.61723698723365,40.61723698723365,38.99139076063665,39.385826110839844,19315500,0.0,0,85.73681640625,85.98316137194206,85.18728764552122,85.73681640625,4360300,0.0,0,56.502216337584095,56.51145774632629,55.85520842243605,56.19719696044922,9657600,0.0,0,71.2467927722885,71.83576886834157,70.96180270215993,71.67427062988281,10651000,0.0,0,56.76552626323366,56.85638225865448,56.31125668353511,56.83821105957031,17733500,0.0,0,29.56165017797497,29.60048225211679,28.532573363515898,28.794696807861328,75098400,0.0,0,47.728903674858124,48.25560292542323,47.67874077840495,48.054954528808594,12331700,0.0,0,25.054222406247998,25.289076383887444,25.00725232743757,25.20452880859375,49818300,0.0,0
2019-08-30,39.28962637243528,40.16508067875779,39.087599302487746,39.49165344238281,8321900,0.0,0,86.13475541800251,86.305293581911,85.47152012312428,85.84103393554688,4784100,0.0,0,56.382062278575425,56.52070810437847,55.947641981908376,56.123260498046875,8567000,0.0,0,72.14924456433317,72.44373621704017,71.82626260358123,71.96875762939453,7500200,0.0,0,57.01084192645986,57.056268198977826,56.6837672190466,56.85639190673828,12083000,0.0,0,28.668490507075628,29.260693067852287,28.59082450639819,28.988862991333008,48728400,0.0,0,48.23888195993884,48.65689652945443,47.77070449397007,48.054954528808594,13022300,0.0,0,25.345440303184954,25.420593502775525,25.195133904003818,25.28907585144043,40561000,0.0,0
